TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,ChunkID
1457226002.324381,4.917327880859375,0,2.5672479960559107,0.1344959921118212,1,0.08259701728820801,0
1457226002.534162,9.707546949386597,0,4.9999536060530145,4.999907212106029,9,0.2096400260925293,1
1457226002.798495,14.443213939666748,0,4.9999536060530145,4.999907212106029,9,0.2642340660095215,2
1457226003.085224,19.156485080718994,0,4.9999536060530145,4.999907212106029,9,0.2866058349609375,3
1457226003.668352,23.573357105255127,0,4.9999536060530145,4.999907212106029,9,0.5829999446868896,4
1457226004.139621,28.10208797454834,0,4.9999536060530145,4.999907212106029,9,0.47113609313964844,5
1457226007.278222,29.963486909866333,0,4.9999536060530145,4.999907212106029,9,0.03313398361206055,6
1457226012.272764,29.968945026397705,0,4.9999536060530145,4.999907212106029,9,0.02579188346862793,7
1457226017.272874,29.96883487701416,0,4.9999536060530145,4.999907212106029,9,0.025973081588745117,8
1457226022.295733,29.94597601890564,0,4.9999536060530145,4.999907212106029,9,0.048809051513671875,9
1457226027.283892,29.95781707763672,0,4.9999536060530145,4.999907212106029,9,0.03696584701538086,10
1457226032.27633,29.965378999710083,0,4.9999536060530145,4.999907212106029,9,0.029422998428344727,11
1457226037.280541,29.96116805076599,0,4.9999536060530145,4.999907212106029,9,0.03357100486755371,12
1457226042.298435,29.94327402114868,0,4.9999536060530145,4.999907212106029,9,0.05148792266845703,13
1457226047.283576,29.95813298225403,0,4.9999536060530145,4.999907212106029,9,0.036695003509521484,14
1457226052.642563,29.599145889282227,0,4.9999536060530145,4.999907212106029,9,0.3953080177307129,15
1457226057.281786,29.959923028945923,0,4.9999536060530145,4.999907212106029,9,0.035179853439331055,16
1457226062.284896,29.956813097000122,0,4.9999536060530145,4.999907212106029,9,0.037956953048706055,17
1457226067.280157,29.961551904678345,0,4.9999536060530145,4.999907212106029,9,0.03319811820983887,18
1457226072.277961,29.96374797821045,0,4.9999536060530145,4.999907212106029,9,0.030972003936767578,19
1457226077.2894,29.952308893203735,0,4.9999536060530145,4.999907212106029,9,0.04225301742553711,20
1457226082.291152,29.950556993484497,0,4.9999536060530145,4.999907212106029,9,0.044194936752319336,21
1457226087.308225,29.933484077453613,0,4.9999536060530145,4.999907212106029,9,0.061254024505615234,22
1457226092.654347,29.587362051010132,0,4.9999536060530145,4.999907212106029,9,0.40741491317749023,23
1457226097.294075,29.947633981704712,0,4.9999536060530145,4.999907212106029,9,0.04749703407287598,24
1457226102.279813,29.96189594268799,0,4.9999536060530145,4.999907212106029,9,0.03289198875427246,25
1457226107.297449,29.944259881973267,0,4.9999536060530145,4.999907212106029,9,0.05048799514770508,26
1457226112.292816,29.948893070220947,0,4.9999536060530145,4.999907212106029,9,0.045886993408203125,27
