TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,ChunkID
1457074816,0,8.557860136,0.606491419,0.012792905,1,13.55780792,0
1457074820,0.974200964,0,2.567247996,0.134495992,1,4.025611162,1
1457074832,0,6.366730928,0.76989271,0.021583632,1,12.34082985,2
1457074837,0.011271954,0,2.567247996,0.134495992,1,4.988605022,3
1457074846,0,3.67347908,1.083304223,0.038444669,1,8.684617043,4
1457074849,1.799664974,0,2.567247996,0.134495992,1,3.200205088,5
1457074855,1.291087151,0,2.567247996,0.134495992,1,5.508462906,6
1457074861,0.065442085,0,2.567247996,0.134495992,1,6.225545883,7
1457074866,0,0.095980883,2.378177336,0.108106767,1,5.161317825,8
1457074877,0,6.382457972,0.768505418,0.021508998,1,11.38219595,9
1457074886,0,3.843858004,1.05743669,0.037053038,1,8.843760014,10
1457074890,1.5339818,0,2.567247996,0.134495992,1,3.465891123,11
1457074890,5.873714924,0,2.567247996,0.134495992,1,0.660180092,12
1457074893,8.257156849,0,3.132872367,1.265744734,2,2.616466045,13
1457074911,0,4.375409126,1.548980493,0.311200115,2,17.632478,14
1457074930,0,14.19421697,0.346937085,0,1,19.1940341,15
1457074936,0,1.265777111,1.648915722,0.068873661,1,6.265555143,16
1457074941,0.07863307,0,2.567247996,0.134495992,1,4.921241045,17
1457074946,0.051743031,0,2.567247996,0.134495992,1,5.026789188,18
1457074946,4.995349169,0,2.567247996,0.134495992,1,0.056280851,19
1457075013,0,57.104496,2.257415978,0,9,67.09969306,20
1457075014,4.084642172,0,2.567247996,0.134495992,1,0.915240049,21
1457075041,0,17.641891,0.811282925,0,2,26.72643113,22
1457075055,0,9.402538776,0.556019245,0.010077583,1,14.40242791,23
1457075064,0,4.140852213,1.014889975,0.034764093,1,9.140684128,24
1457075072,0,3.013772011,1.19542339,0.044476501,1,8.01366806,25
1457075076,1.8635602,0,2.567247996,0.134495992,1,3.136300802,26
1457075079,3.733683109,0,2.567247996,0.134495992,1,3.129786015,27
1457075089,0,1.985714912,1.423477084,0.056745424,1,10.71928596,28
1457075097,0,2.884828091,1.21993866,0.045795383,1,7.884692192,29
1457075103,0,0.813212872,1.842550883,0.079290922,1,5.813103914,30
1457075103,4.987364054,0,2.567247996,0.134495992,1,0.012542963,31
1457075103,9.826400995,0,4.999953606,4.999907212,9,0.160878897,32
1457075103,14.71594596,0,4.999953606,4.999907212,9,0.110327959,33
1457075103,19.63867998,0,4.999953606,4.999907212,9,0.077161074,34
1457075104,24.49540401,0,4.999953606,4.999907212,9,0.143171072,35
1457075104,29.360744,0,4.999953606,4.999907212,9,0.134516954,36
1457075108,29.94862199,0,4.999953606,4.999907212,9,0.047003031,37
1457075113,29.94715905,0,4.999953606,4.999907212,9,0.047911882,38
1457075118,29.95530295,0,4.999953606,4.999907212,9,0.039752007,39
1457075123,29.96294188,0,4.999953606,4.999907212,9,0.032124043,40
1457075128,29.95198607,0,4.999953606,4.999907212,9,0.04303503,41
1457075133,29.93365407,0,4.999953606,4.999907212,9,0.061393976,42
