TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,ChunkID
1457074801,4.986169815,0,3.526397127,2.052794254,3,0.013786077,0
1457074801,9.893244028,0,4.999953606,4.999907212,9,0.092789888,1
1457074802,14.82570386,0,4.999953606,4.999907212,9,0.067406178,2
1457074840,0,18.25904107,2.662986436,0,9,38.08460498,3
1457074846,0,1.402197123,1.599990474,0.066241561,1,6.402080059,4
1457074849,1.892344236,0,2.567247996,0.134495992,1,3.107453823,5
1457074855,1.089886189,0,2.567247996,0.134495992,1,5.802320004,6
1457074861,0,0.021224976,2.500963941,0.114712489,1,6.110995054,7
1457074871,0,4.532552958,0.963158777,0.031981037,1,9.532423019,8
1457074882,0,5.932555914,0.809739551,0.023727329,1,10.93238091,9
1457074890,0,3.198758125,1.161858976,0.042670789,1,8.198506117,10
1457074890,4.339558125,0,2.567247996,0.134495992,1,0.660284996,11
1457074891,8.513212204,0,3.132872367,1.265744734,2,0.826215982,12
1457074939,0,33.93673301,1.21142524,0,4,47.44984508,13
1457074946,0,2.433874846,1.314028439,0.050857262,1,7.43370986,14
1457074956,0,4.696490049,0.942826901,0.030887215,1,9.696388006,15
1457074963,0,2.189904928,1.371328278,0.053939902,1,7.189767838,16
1457074963,4.514605999,0,2.567247996,0.134495992,1,0.48526001,17
1457074972,0.748171806,0,3.132872367,1.265744734,2,8.766324043,18
1457074974,3.912115812,0,2.567247996,0.134495992,1,1.835947037,19
1457074978,5.326457977,0,2.567247996,0.134495992,1,3.585509062,20
1457074988,0.43127799,0,2.567247996,0.134495992,1,9.89508605,21
1457074997,0,4.380465031,0.98269506,0.033032058,1,9.811640978,22
1457075008,0,5.587029934,0.843766658,0.025557932,1,10.58690786,23
1457075014,0,1.162372112,1.688511986,0.071003877,1,6.162260056,24
1457075014,4.991008043,0,2.567247996,0.134495992,1,0.008882999,25
1457075103,0,78.42576098,2.178940362,0,9,88.41669488,26
1457075103,4.990520954,0,2.567247996,0.134495992,1,0.009282112,27
1457075103,9.890906096,0,4.999953606,4.999907212,9,0.099489927,28
1457075103,14.78473592,0,4.999953606,4.999907212,9,0.1060431,29
1457075103,19.63849998,0,4.999953606,4.999907212,9,0.146117926,30
1457075103,24.53416204,0,4.999953606,4.999907212,9,0.104210854,31
1457075103,29.36195087,0,4.999953606,4.999907212,9,0.172062159,32
1457075108,29.9294951,0,4.999953606,4.999907212,9,0.065864801,33
1457075113,29.95522308,0,4.999953606,4.999907212,9,0.039602995,34
1457075118,29.90219498,0,4.999953606,4.999907212,9,0.092648029,35
1457075123,29.92863107,0,4.999953606,4.999907212,9,0.066165924,36
1457075128,29.92178893,0,4.999953606,4.999907212,9,0.073004007,37
1457075133,29.92509604,0,4.999953606,4.999907212,9,0.069777966,38
1457075138,29.87396789,0,4.999953606,4.999907212,9,0.120819092,39
1457075143,29.94039106,0,4.999953606,4.999907212,9,0.054445982,40
1457075148,29.94203901,0,4.999953606,4.999907212,9,0.052766085,41
1457075153,29.90749693,0,4.999953606,4.999907212,9,0.087346077,42
1457075158,29.92790604,0,4.999953606,4.999907212,9,0.066824913,43
1457075163,29.93263793,0,4.999953606,4.999907212,9,0.062186956,44
1457075168,29.90805697,0,4.999953606,4.999907212,9,0.086760998,45
1457075173,29.93657804,0,4.999953606,4.999907212,9,0.058277845,46
1457075178,29.95545793,0,4.999953606,4.999907212,9,0.039407969,47
1457075183,29.90327406,0,4.999953606,4.999907212,9,0.091529846,48
1457075188,29.90595889,0,4.999953606,4.999907212,9,0.088879108,49
1457075193,29.93621206,0,4.999953606,4.999907212,9,0.058637857,50
1457075198,29.9370079,0,4.999953606,4.999907212,9,0.057804108,51
1457075203,29.92332387,0,4.999953606,4.999907212,9,0.071490049,52
1457075208,29.93650508,0,4.999953606,4.999907212,9,0.058241844,53
1457075213,29.91504693,0,4.999953606,4.999907212,9,0.079705954,54
1457075218,29.8935411,0,4.999953606,4.999907212,9,0.101274967,55
1457075223,29.92559695,0,4.999953606,4.999907212,9,0.069242001,56
1457075228,29.97349405,0,4.999953606,4.999907212,9,0.02132082,57
1457075233,29.93418193,0,4.999953606,4.999907212,9,0.060599089,58
1457075238,29.94343305,0,4.999953606,4.999907212,9,0.051403999,59
1457075243,29.8398819,0,4.999953606,4.999907212,9,0.154898167,60
1457075248,29.92175198,0,4.999953606,4.999907212,9,0.073127031,61
1457075253,29.92596698,0,4.999953606,4.999907212,9,0.068852901,62
1457075258,29.93399,0,4.999953606,4.999907212,9,0.060693979,63
1457075263,29.94691205,0,4.999953606,4.999907212,9,0.04786396,64
1457075268,29.94966006,0,4.999953606,4.999907212,9,0.045104027,65
1457075273,29.95595002,0,4.999953606,4.999907212,9,0.038815975,66
1457075278,29.91880202,0,4.999953606,4.999907212,9,0.075996876,67
1457075283,29.93583298,0,4.999953606,4.999907212,9,0.058960915,68
1457075288,29.92649102,0,4.999953606,4.999907212,9,0.068242073,69
1457075293,29.92825294,0,4.999953606,4.999907212,9,0.066529989,70
1457075298,29.93095398,0,4.999953606,4.999907212,9,0.063826084,71
1457075303,29.92043805,0,4.999953606,4.999907212,9,0.074347019,72
1457075308,29.93155789,0,4.999953606,4.999907212,9,0.063275099,73
1457075313,29.93132305,0,4.999953606,4.999907212,9,0.063486814,74
1457075318,29.93608403,0,4.999953606,4.999907212,9,0.058755875,75
1457075323,29.94867706,0,4.999953606,4.999907212,9,0.046116829,76
1457075328,29.96059108,0,4.999953606,4.999907212,9,0.034197807,77
1457075333,29.92772698,0,4.999953606,4.999907212,9,0.06705308,78
1457075338,29.95598793,0,4.999953606,4.999907212,9,0.038825035,79
1457075343,29.93982506,0,4.999953606,4.999907212,9,0.054980993,80
1457075348,29.95971894,0,4.999953606,4.999907212,9,0.035104036,81
1457075353,29.9413619,0,4.999953606,4.999907212,9,0.053405046,82
1457075358,29.94885302,0,4.999953606,4.999907212,9,0.04598403,83
