TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,ChunkID
1457074816,0,8.604776144,0.603536708,0.012633946,1,13.604707,0
1457074822,0,1.328024864,1.626151336,0.067648974,1,6.327908993,1
1457074834,0,7.125218153,0.706968206,0.018198395,1,12.12511802,2
1457074837,2.143035173,0,2.567247996,0.134495992,1,2.85686183,3
1457074846,0,1.633623838,1.52433369,0.062171348,1,8.776557922,4
1457074849,1.890174866,0,2.567247996,0.134495992,1,3.109684944,5
1457074857,0,1.105072975,1.711494676,0.072240309,1,7.995147943,6
1457074861,1.075599909,0,2.567247996,0.134495992,1,3.924285889,7
1457074871,0,3.454077005,1.118350766,0.040330117,1,9.529507875,8
1457074882,0,5.9292171,0.810058089,0.023744465,1,10.92910099,9
1457074890,0,3.200797081,1.161498992,0.042651423,1,8.200692177,10
1457074890,4.333225965,0,2.567247996,0.134495992,1,0.666582108,11
1457074891,8.511492014,0,3.132872367,1.265744734,2,0.821602106,12
1457074942,0,36.87226391,1.183157351,0,4,50.38361502,13
1457074946,0.495547056,0,2.567247996,0.134495992,1,4.504261017,14
1457074962,0,10.69716811,0.488341214,0,1,16.19262505,15
1457074963,3.826516151,0,2.567247996,0.134495992,1,1.173354864,16
1457074967,4.793285131,0,2.567247996,0.134495992,1,4.033081055,17
1457074972,5.06222415,0,2.567247996,0.134495992,1,4.730921984,18
1457074972,10.05125117,0,2.567247996,0.134495992,1,0.010876894,19
1457075076,0,88.24985385,2.153089451,0,9,103.300914,20
1457075087,0,6.958482027,0.720139988,0.018907016,1,11.95832109,21
1457075098,0,5.435399055,0.85941324,0.026399693,1,10.4352541,22
1457075103,0,0.178883076,2.280671409,0.102861104,1,5.178771019,23
1457075103,4.976162195,0,2.567247996,0.134495992,1,0.02372694,24
1457075103,9.824747086,0,4.999953606,4.999907212,9,0.151278973,25
1457075103,14.71069813,0,4.999953606,4.999907212,9,0.113919973,26
1457075104,19.58189511,0,4.999953606,4.999907212,9,0.128686905,27
1457075104,24.4375062,0,4.999953606,4.999907212,9,0.14417696,28
1457075104,29.34190202,0,4.999953606,4.999907212,9,0.095463037,29
1457075108,29.94644618,0,4.999953606,4.999907212,9,0.048921824,30
1457075113,29.95742202,0,4.999953606,4.999907212,9,0.037388086,31
1457075118,29.93915105,0,4.999953606,4.999907212,9,0.0555861,32
1457075123,29.94674516,0,4.999953606,4.999907212,9,0.048054934,33
1457075128,29.97283816,0,4.999953606,4.999907212,9,0.021955967,34
1457075133,29.93165517,0,4.999953606,4.999907212,9,0.063093901,35
1457075138,29.92256713,0,4.999953606,4.999907212,9,0.072170019,36
1457075143,29.94386005,0,4.999953606,4.999907212,9,0.050948143,37
1457075148,29.93756413,0,4.999953606,4.999907212,9,0.057210922,38
1457075153,29.94564605,0,4.999953606,4.999907212,9,0.048971176,39
1457075158,29.96722603,0,4.999953606,4.999907212,9,0.027558088,40
1457075163,29.9302392,0,4.999953606,4.999907212,9,0.064092875,41
1457075168,29.92895007,0,4.999953606,4.999907212,9,0.065878153,42
1457075173,29.95088506,0,4.999953606,4.999907212,9,0.042665958,43
1457075178,29.9595542,0,4.999953606,4.999907212,9,0.035228968,44
1457075183,29.9483211,0,4.999953606,4.999907212,9,0.046440125,45
1457075188,29.94805717,0,4.999953606,4.999907212,9,0.04678297,46
1457075193,29.94364119,0,4.999953606,4.999907212,9,0.05114603,47
1457075198,29.92544818,0,4.999953606,4.999907212,9,0.069370985,48
1457075203,29.9405601,0,4.999953606,4.999907212,9,0.054265976,49
1457075208,29.94787407,0,4.999953606,4.999907212,9,0.046936035,50
1457075213,29.95429015,0,4.999953606,4.999907212,9,0.040452957,51
1457075218,29.94824815,0,4.999953606,4.999907212,9,0.046506882,52
1457075223,29.87898612,0,4.999953606,4.999907212,9,0.115786076,53
1457075228,29.93947911,0,4.999953606,4.999907212,9,0.055321932,54
1457075233,29.95261908,0,4.999953606,4.999907212,9,0.042191029,55
1457075238,29.94152212,0,4.999953606,4.999907212,9,0.053258896,56
1457075243,29.97160602,0,4.999953606,4.999907212,9,0.023198128,57
1457075248,29.95468712,0,4.999953606,4.999907212,9,0.040069103,58
1457075253,29.96006823,0,4.999953606,4.999907212,9,0.03467989,59
1457075258,29.88287807,0,4.999953606,4.999907212,9,0.111932039,60
1457075263,29.94653416,0,4.999953606,4.999907212,9,0.048325062,61
1457075268,29.94142318,0,4.999953606,4.999907212,9,0.053361893,62
1457075273,29.9453671,0,4.999953606,4.999907212,9,0.049407005,63
1457075278,29.95105505,0,4.999953606,4.999907212,9,0.0437181,64
1457075283,29.95544815,0,4.999953606,4.999907212,9,0.039326906,65
1457075288,29.95953703,0,4.999953606,4.999907212,9,0.035047054,66
1457075293,29.96268606,0,4.999953606,4.999907212,9,0.032122135,67
1457075298,29.94123411,0,4.999953606,4.999907212,9,0.053560019,68
1457075303,29.93966103,0,4.999953606,4.999907212,9,0.055103064,69
1457075308,29.93608904,0,4.999953606,4.999907212,9,0.058740139,70
1457075313,29.93702006,0,4.999953606,4.999907212,9,0.057723045,71
1457075318,29.95670199,0,4.999953606,4.999907212,9,0.037957191,72
1457075323,29.9384551,0,4.999953606,4.999907212,9,0.056323051,73
1457075328,29.96635509,0,4.999953606,4.999907212,9,0.028440952,74
1457075333,29.95709014,0,4.999953606,4.999907212,9,0.037693024,75
1457075338,29.96838903,0,4.999953606,4.999907212,9,0.026400089,76
1457075343,29.96272707,0,4.999953606,4.999907212,9,0.03206706,77
1457075348,29.95792317,0,4.999953606,4.999907212,9,0.036842823,78
1457075353,29.94386911,0,4.999953606,4.999907212,9,0.050931931,79
1457075358,29.96381021,0,4.999953606,4.999907212,9,0.030987024,80
1457075363,29.96158814,0,4.999953606,4.999907212,9,0.033164978,81
1457075368,29.94880509,0,4.999953606,4.999907212,9,0.045952082,82
1457075373,29.95390415,0,4.999953606,4.999907212,9,0.040868998,83
1457075378,29.91325212,0,4.999953606,4.999907212,9,0.081532955,84
1457075383,29.9166162,0,4.999953606,4.999907212,9,0.078233957,85
1457075388,29.90514016,0,4.999953606,4.999907212,9,0.089675903,86
1457075393,29.96136713,0,4.999953606,4.999907212,9,0.033447027,87
1457075398,29.94393206,0,4.999953606,4.999907212,9,0.050784111,88
1457075403,29.96631813,0,4.999953606,4.999907212,9,0.028474092,89
1457075408,29.96024013,0,4.999953606,4.999907212,9,0.03450489,90
1457075413,29.962955,0,4.999953606,4.999907212,9,0.031790018,91
1457075418,29.9263761,0,4.999953606,4.999907212,9,0.068381071,92
1457075423,29.92673016,0,4.999953606,4.999907212,9,0.068028927,93
1457075428,29.95015502,0,4.999953606,4.999907212,9,0.044682026,94
1457075433,29.95389223,0,4.999953606,4.999907212,9,0.04091692,95
1457075438,29.96230817,0,4.999953606,4.999907212,9,0.032480955,96
1457075443,29.96310616,0,4.999953606,4.999907212,9,0.031708956,97
1457075448,29.96262217,0,4.999953606,4.999907212,9,0.03213191,98
1457075453,29.95338821,0,4.999953606,4.999907212,9,0.041290998,99
1457075458,29.93500304,0,4.999953606,4.999907212,9,0.059808969,100
1457075463,29.94476318,0,4.999953606,4.999907212,9,0.050051928,101
1457075468,29.94041705,0,4.999953606,4.999907212,9,0.054371119,102
1457075473,29.94299316,0,4.999953606,4.999907212,9,0.05181098,103
1457075478,29.93318915,0,4.999953606,4.999907212,9,0.06159997,104
1457075483,29.94721222,0,4.999953606,4.999907212,9,0.047586918,105
1457075488,29.94496512,0,4.999953606,4.999907212,9,0.049561977,106
1457075493,29.9533422,0,4.999953606,4.999907212,9,0.041335821,107
1457075498,29.96075606,0,4.999953606,4.999907212,9,0.034059048,108
1457075503,29.95625114,0,4.999953606,4.999907212,9,0.038512945,109
1457075508,29.95092702,0,4.999953606,4.999907212,9,0.043872118,110
1457075513,29.93684411,0,4.999953606,4.999907212,9,0.057899952,111
1457075518,29.94293809,0,4.999953606,4.999907212,9,0.051839113,112
1457075523,29.94414902,0,4.999953606,4.999907212,9,0.050645113,113
1457075528,29.95777202,0,4.999953606,4.999907212,9,0.037019014,114
1457075533,29.96394706,0,4.999953606,4.999907212,9,0.030822039,115
1457075538,29.97799206,0,4.999953606,4.999907212,9,0.016791105,116
1457075543,29.97531199,0,4.999953606,4.999907212,9,0.019467115,117
1457075548,29.96158719,0,4.999953606,4.999907212,9,0.03322196,118
1457075553,29.97879505,0,4.999953606,4.999907212,9,0.016010046,119
1457075558,4.981202841,0,3.132872367,1.265744734,2,0.018738985,0
1457075558,9.899732828,0,4.999953606,4.999907212,9,0.081348181,1
1457075558,14.85559583,0,4.999953606,4.999907212,9,0.044041157,2
1457075558,19.829319,0,4.999953606,4.999907212,9,0.026150942,3
1457075558,24.77786994,0,4.999953606,4.999907212,9,0.051321983,4
1457075558,29.72237086,0,4.999953606,4.999907212,9,0.05540514,5
1457075563,29.94453883,0,4.999953606,4.999907212,9,0.050523996,6
1457075568,29.97422099,0,4.999953606,4.999907212,9,0.020573854,7
1457075573,29.93868089,0,4.999953606,4.999907212,9,0.056059122,8
1457075578,29.93564701,0,4.999953606,4.999907212,9,0.059166908,9
1457075583,29.94226599,0,4.999953606,4.999907212,9,0.052567005,10
1457075588,29.97080183,0,4.999953606,4.999907212,9,0.023961067,11
1457075593,29.961797,0,4.999953606,4.999907212,9,0.033002853,12
1457075598,29.95332599,0,4.999953606,4.999907212,9,0.04144001,13
1457075603,29.95651197,0,4.999953606,4.999907212,9,0.036741018,14
1457075608,29.92217684,0,4.999953606,4.999907212,9,0.072599173,15
1457075613,29.93449187,0,4.999953606,4.999907212,9,0.060256958,16
1457075618,29.96768284,0,4.999953606,4.999907212,9,0.027112007,17
1457075623,29.9605,0,4.999953606,4.999907212,9,0.034276962,18
1457075628,29.96977401,0,4.999953606,4.999907212,9,0.025014877,19
1457075633,29.95338082,0,4.999953606,4.999907212,9,0.041275024,20
1457075638,29.94862103,0,4.999953606,4.999907212,9,0.04617095,21
1457075643,29.94816995,0,4.999953606,4.999907212,9,0.04656601,22
1457075648,29.92386389,0,4.999953606,4.999907212,9,0.070944071,23
1457075653,29.94778895,0,4.999953606,4.999907212,9,0.047030926,24
1457075658,29.95436692,0,4.999953606,4.999907212,9,0.040456057,25
1457075663,29.94739604,0,4.999953606,4.999907212,9,0.047407866,26
1457075668,29.93409681,0,4.999953606,4.999907212,9,0.060714006,27
1457075673,29.94509697,0,4.999953606,4.999907212,9,0.049738884,28
1457075678,29.94997692,0,4.999953606,4.999907212,9,0.044867992,29
1457075683,29.94347596,0,4.999953606,4.999907212,9,0.051361084,30
1457075688,29.96362185,0,4.999953606,4.999907212,9,0.031171083,31
1457075693,29.94285583,0,4.999953606,4.999907212,9,0.051913023,32
1457075698,29.94783592,0,4.999953606,4.999907212,9,0.046807051,33
1457075703,29.96518993,0,4.999953606,4.999907212,9,0.029551983,34
1457075708,29.94437599,0,4.999953606,4.999907212,9,0.050437927,35
1457075713,29.93549299,0,4.999953606,4.999907212,9,0.059346914,36
1457075718,29.94739485,0,4.999953606,4.999907212,9,0.047250032,37
1457075723,29.9456439,0,4.999953606,4.999907212,9,0.0524261,38
1457075728,29.91166091,0,4.999953606,4.999907212,9,0.083111048,39
1457075733,29.94086885,0,4.999953606,4.999907212,9,0.053904057,40
1457075738,29.92840981,0,4.999953606,4.999907212,9,0.066368103,41
1457075743,29.92705703,0,4.999953606,4.999907212,9,0.067726851,42
1457075748,29.95233488,0,4.999953606,4.999907212,9,0.042415142,43
