TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,ChunkID
1457074816,0,8.26514411,0.625363865,0.013808212,1,13.26507497,0
1457074825,0,3.93779707,1.043642959,0.036310957,1,8.937633038,1
1457074837,0,7.251400948,0.697228212,0.017674399,1,12.251297,2
1457074840,2.503078938,0,2.567247996,0.134495992,1,2.496479034,3
1457074846,1.099535942,0,2.567247996,0.134495992,1,6.40340209,4
1457074851,1.155936003,0,2.567247996,0.134495992,1,4.943485975,5
1457074855,2.489355087,0,2.567247996,0.134495992,1,3.666475058,6
1457074861,1.263581038,0,2.567247996,0.134495992,1,6.225619078,7
1457074866,0.756538153,0,2.567247996,0.134495992,1,5.506927967,8
1457074878,0,5.742395878,0.828195623,0.024720236,1,11.49882293,9
1457074887,0,3.797629118,1.064344795,0.037424683,1,8.797363997,10
1457074890,1.294667006,0,2.567247996,0.134495992,1,3.705134153,11
1457074890,6.287235022,0,2.567247996,0.134495992,1,0.007046938,12
1457074972,0,70.55666685,2.203600397,0,9,81.84373498,13
1457074974,3.163712978,0,2.567247996,0.134495992,1,1.836123943,14
1457074995,0,12.84903502,0.3955337,0,1,21.01259995,15
1457075001,0,0.795309067,1.851492303,0.079771957,1,5.794878006,16
1457075006,0.104712009,0,2.567247996,0.134495992,1,4.895148039,17
1457075007,3.978218079,0,2.567247996,0.134495992,1,1.126343966,18
1457075013,2.677455902,0,2.567247996,0.134495992,1,6.300645113,19
1457075014,6.761545897,0,2.567247996,0.134495992,1,0.915728092,20
1457075032,0,5.648627996,1.403163029,0.23737304,2,17.41007304,21
1457075042,0,5.735662937,0.828861048,0.024756034,1,10.73543692,22
1457075057,0,9.640490055,0.542767161,0.009364642,1,14.64035201,23
1457075066,0,4.577157974,0.957553993,0.031679509,1,9.577049017,24
1457075072,0,0.969470024,1.769222329,0.075345964,1,5.969364882,25
1457075076,1.905210018,0,2.567247996,0.134495992,1,3.094681978,26
1457075088,0,5.386260986,0.864582848,0.02667781,1,12.29136586,27
1457075098,0,5.102283955,0.895462509,0.028339086,1,10.10201287,28
1457075103,0,0.289038181,2.176733271,0.097269399,1,5.288917065,29
1457075103,4.981593132,0,2.567247996,0.134495992,1,0.018284082,30
1457075103,9.869621038,0,4.999953606,4.999907212,9,0.111850977,31
1457075103,14.74149609,0,4.999953606,4.999907212,9,0.127975941,32
1457075104,19.60888505,0,4.999953606,4.999907212,9,0.132472038,33
1457075104,24.533988,0,4.999953606,4.999907212,9,0.074773073,34
1457075104,29.43013716,0,4.999953606,4.999907212,9,0.103755951,35
1457075108,29.94572401,0,4.999953606,4.999907212,9,0.04938817,36
1457075113,29.95062017,0,4.999953606,4.999907212,9,0.044175863,37
1457075118,29.9464221,0,4.999953606,4.999907212,9,0.048358917,38
1457075123,29.94682312,0,4.999953606,4.999907212,9,0.047991991,39
1457075128,29.95624518,0,4.999953606,4.999907212,9,0.038538933,40
1457075133,29.93920112,0,4.999953606,4.999907212,9,0.055408001,41
1457075138,29.93110919,0,4.999953606,4.999907212,9,0.063549995,42
1457075143,29.94737601,0,4.999953606,4.999907212,9,0.047239065,43
1457075148,29.95615411,0,4.999953606,4.999907212,9,0.038579941,44
1457075153,29.93779707,0,4.999953606,4.999907212,9,0.056879044,45
1457075158,29.95633817,0,4.999953606,4.999907212,9,0.038352013,46
1457075163,29.95230007,0,4.999953606,4.999907212,9,0.042458057,47
1457075168,29.91790199,0,4.999953606,4.999907212,9,0.076841116,48
1457075173,29.94236708,0,4.999953606,4.999907212,9,0.052468061,49
1457075178,29.95604706,0,4.999953606,4.999907212,9,0.038715124,50
1457075183,29.93029904,0,4.999953606,4.999907212,9,0.064414024,51
1457075188,29.94567299,0,4.999953606,4.999907212,9,0.04904604,52
1457075193,29.93931222,0,4.999953606,4.999907212,9,0.055478811,53
1457075198,29.92726111,0,4.999953606,4.999907212,9,0.066889048,54
1457075203,29.94066715,0,4.999953606,4.999907212,9,0.05407691,55
1457075208,29.93121314,0,4.999953606,4.999907212,9,0.063508034,56
1457075213,29.97492719,0,4.999953606,4.999907212,9,0.019888878,57
1457075218,29.95768714,0,4.999953606,4.999907212,9,0.037059069,58
1457075223,29.957793,0,4.999953606,4.999907212,9,0.037017107,59
1457075228,29.84390211,0,4.999953606,4.999907212,9,0.150820971,60
1457075233,29.96046114,0,4.999953606,4.999907212,9,0.034430981,61
1457075238,29.95033002,0,4.999953606,4.999907212,9,0.044348001,62
1457075243,29.95222306,0,4.999953606,4.999907212,9,0.042537928,63
1457075248,29.95683908,0,4.999953606,4.999907212,9,0.037889004,64
1457075253,29.9433372,0,4.999953606,4.999907212,9,0.051328897,65
1457075258,29.96028113,0,4.999953606,4.999907212,9,0.034410954,66
1457075263,29.95791411,0,4.999953606,4.999907212,9,0.036736012,67
1457075268,29.95218921,0,4.999953606,4.999907212,9,0.042586803,68
1457075273,29.9287262,0,4.999953606,4.999907212,9,0.066052914,69
1457075278,29.93674922,0,4.999953606,4.999907212,9,0.05803299,70
1457075283,29.93619108,0,4.999953606,4.999907212,9,0.058598995,71
1457075288,29.94756818,0,4.999953606,4.999907212,9,0.047281981,72
1457075293,29.94225502,0,4.999953606,4.999907212,9,0.052561998,73
1457075298,29.93751812,0,4.999953606,4.999907212,9,0.057309866,74
1457075303,29.95639515,0,4.999953606,4.999907212,9,0.038369894,75
1457075308,29.96878719,0,4.999953606,4.999907212,9,0.025918007,76
1457075313,29.97162318,0,4.999953606,4.999907212,9,0.0231359,77
1457075318,29.96299005,0,4.999953606,4.999907212,9,0.031734943,78
1457075323,29.96307206,0,4.999953606,4.999907212,9,0.031584024,79
1457075328,29.95762801,0,4.999953606,4.999907212,9,0.037060022,80
1457075333,29.96839809,0,4.999953606,4.999907212,9,0.026341915,81
1457075338,29.9597671,0,4.999953606,4.999907212,9,0.034879923,82
1457075343,29.94542503,0,4.999953606,4.999907212,9,0.049318075,83
1457075348,29.9111011,0,4.999953606,4.999907212,9,0.083610058,84
1457075353,29.92857409,0,4.999953606,4.999907212,9,0.066076994,85
1457075358,29.90191817,0,4.999953606,4.999907212,9,0.092753887,86
1457075363,29.95825601,0,4.999953606,4.999907212,9,0.03651619,87
1457075368,29.94203806,0,4.999953606,4.999907212,9,0.052610159,88
1457075373,29.96320319,0,4.999953606,4.999907212,9,0.031493902,89
1457075378,29.96853113,0,4.999953606,4.999907212,9,0.026087999,90
1457075383,29.96283722,0,4.999953606,4.999907212,9,0.031854868,91
1457075388,29.90557718,0,4.999953606,4.999907212,9,0.089156866,92
1457075393,29.92541313,0,4.999953606,4.999907212,9,0.06939888,93
1457075398,29.95587015,0,4.999953606,4.999907212,9,0.038759947,94
1457075403,29.96687603,0,4.999953606,4.999907212,9,0.027919054,95
1457075408,29.97295809,0,4.999953606,4.999907212,9,0.021780968,96
1457075413,29.96627617,0,4.999953606,4.999907212,9,0.028410912,97
1457075418,29.96696806,0,4.999953606,4.999907212,9,0.027837992,98
1457075423,29.95875001,0,4.999953606,4.999907212,9,0.035969019,99
1457075428,29.94163704,0,4.999953606,4.999907212,9,0.053071976,100
1457075433,29.9196322,0,4.999953606,4.999907212,9,0.075193882,101
1457075438,29.94117308,0,4.999953606,4.999907212,9,0.053596973,102
1457075443,29.92204309,0,4.999953606,4.999907212,9,0.072695017,103
1457075448,29.92548704,0,4.999953606,4.999907212,9,0.069257021,104
1457075453,29.94664812,0,4.999953606,4.999907212,9,0.048071861,105
1457075458,29.94470119,0,4.999953606,4.999907212,9,0.0500319,106
1457075463,29.95687509,0,4.999953606,4.999907212,9,0.037766933,107
1457075468,29.9503212,0,4.999953606,4.999907212,9,0.044360876,108
1457075473,29.95215011,0,4.999953606,4.999907212,9,0.042648077,109
1457075478,29.94535708,0,4.999953606,4.999907212,9,0.049430132,110
