TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,ChunkID
1457075133,29.97248816,0,4.999953606,4.999907212,9,0.026385784,31
1457075138,29.90996003,0,4.999953606,4.999907212,9,0.08899498,32
1457075143,29.95475101,0,4.999953606,4.999907212,9,0.044191122,33
1457075148,29.97940803,0,4.999953606,4.999907212,9,0.019544125,34
1457075153,29.948596,0,4.999953606,4.999907212,9,0.050357103,35
1457075158,29.95276809,0,4.999953606,4.999907212,9,0.046169996,36
1457075163,29.95104909,0,4.999953606,4.999907212,9,0.047886848,37
1457075168,29.95574117,0,4.999953606,4.999907212,9,0.043175936,38
1457075173,29.95193815,0,4.999953606,4.999907212,9,0.046973944,39
1457075178,29.96384001,0,4.999953606,4.999907212,9,0.035099983,40
1457075183,29.95588398,0,4.999953606,4.999907212,9,0.043071985,41
1457075188,29.92557406,0,4.999953606,4.999907212,9,0.073380947,42
1457075193,29.95731711,0,4.999953606,4.999907212,9,0.041642904,43
1457075198,29.96690202,0,4.999953606,4.999907212,9,0.032058001,44
1457075203,29.95077801,0,4.999953606,4.999907212,9,0.048184156,45
1457075208,29.9732511,0,4.999953606,4.999907212,9,0.025707006,46
1457075213,29.96345806,0,4.999953606,4.999907212,9,0.035497904,47
1457075218,29.92324209,0,4.999953606,4.999907212,9,0.075687885,48
1457075223,29.94799805,0,4.999953606,4.999907212,9,0.050966978,49
1457075228,29.97066116,0,4.999953606,4.999907212,9,0.028274775,50
1457075233,29.95363617,0,4.999953606,4.999907212,9,0.04528594,51
1457075238,29.96738696,0,4.999953606,4.999907212,9,0.031548023,52
1457075243,29.97015715,0,4.999953606,4.999907212,9,0.028743982,53
1457075248,29.92919302,0,4.999953606,4.999907212,9,0.069741011,54
1457075253,29.94170713,0,4.999953606,4.999907212,9,0.057155848,55
1457075258,29.94641614,0,4.999953606,4.999907212,9,0.052557945,56
1457075263,29.98295617,0,4.999953606,4.999907212,9,0.016012907,57
1457075268,29.96383595,0,4.999953606,4.999907212,9,0.03115201,58
1457075273,29.96150017,0,4.999953606,4.999907212,9,0.033484936,59
1457075278,29.85430217,0,4.999953606,4.999907212,9,0.144654989,60
1457075283,29.96381903,0,4.999953606,4.999907212,9,0.03511095,61
1457075288,29.96658802,0,4.999953606,4.999907212,9,0.032351971,62
1457075293,29.96260309,0,4.999953606,4.999907212,9,0.036314011,63
1457075298,29.96753812,0,4.999953606,4.999907212,9,0.03142786,64
1457075303,29.95401716,0,4.999953606,4.999907212,9,0.044933796,65
1457075308,29.97196007,0,4.999953606,4.999907212,9,0.027008057,66
1457075313,29.96741414,0,4.999953606,4.999907212,9,0.031550884,67
1457075318,29.93366909,0,4.999953606,4.999907212,9,0.065271854,68
1457075323,29.94682503,0,4.999953606,4.999907212,9,0.052125931,69
1457075328,29.95591998,0,4.999953606,4.999907212,9,0.043035984,70
1457075333,29.925313,0,4.999953606,4.999907212,9,0.073632956,71
1457075338,29.95686197,0,4.999953606,4.999907212,9,0.042076111,72
1457075343,29.94055295,0,4.999953606,4.999907212,9,0.058385134,73
1457075348,29.96765494,0,4.999953606,4.999907212,9,0.031289101,74
1457075353,29.97540617,0,4.999953606,4.999907212,9,0.023522854,75
1457075358,29.98109198,0,4.999953606,4.999907212,9,0.017821074,76
1457075363,29.98486614,0,4.999953606,4.999907212,9,0.014067888,77
1457075368,29.96989608,0,4.999953606,4.999907212,9,0.029037952,78
1457075373,29.96697807,0,4.999953606,4.999907212,9,0.031885862,79
1457075378,29.97113299,0,4.999953606,4.999907212,9,0.027815104,80
1457075383,29.967278,0,4.999953606,4.999907212,9,0.031671047,81
1457075388,29.96350598,0,4.999953606,4.999907212,9,0.035444021,82
1457075393,29.96830511,0,4.999953606,4.999907212,9,0.030642033,83
1457075398,29.89614797,0,4.999953606,4.999907212,9,0.102795124,84
1457075403,29.92288899,0,4.999953606,4.999907212,9,0.076040983,85
1457075408,29.91177011,0,4.999953606,4.999907212,9,0.087162971,86
1457075413,29.97164607,0,4.999953606,4.999907212,9,0.027249098,87
1457075418,29.950804,0,4.999953606,4.999907212,9,0.048099995,88
1457075423,29.97529006,0,4.999953606,4.999907212,9,0.023663998,89
1457075428,29.96652794,0,4.999953606,4.999907212,9,0.032422066,90
1457075433,29.9615891,0,4.999953606,4.999907212,9,0.037382841,91
1457075439,28.94147396,0,4.999953606,4.999907212,9,1.05748105,92
1457075443,29.92018199,0,4.999953606,4.999907212,9,0.078773975,93
1457075448,29.97273517,0,4.999953606,4.999907212,9,0.026216984,94
1457075453,29.96762705,0,4.999953606,4.999907212,9,0.031308889,95
1457075458,29.97341013,0,4.999953606,4.999907212,9,0.025534868,96
1457075463,29.97378898,0,4.999953606,4.999907212,9,0.025155067,97
1457075468,29.97037506,0,4.999953606,4.999907212,9,0.028548002,98
1457075473,29.96827817,0,4.999953606,4.999907212,9,0.030640841,99
1457075478,29.94692707,0,4.999953606,4.999907212,9,0.051994085,100
1457075483,29.93588209,0,4.999953606,4.999907212,9,0.063029051,101
1457075488,29.94155502,0,4.999953606,4.999907212,9,0.057367086,102
1457075493,29.95766306,0,4.999953606,4.999907212,9,0.041213036,103
1457075498,29.93627214,0,4.999953606,4.999907212,9,0.0626719,104
1457075503,29.95027709,0,4.999953606,4.999907212,9,0.048691988,105
1457075508,29.9482851,0,4.999953606,4.999907212,9,0.050686836,106
1457075513,29.9684031,0,4.999953606,4.999907212,9,0.030566931,107
1457075518,29.95858908,0,4.999953606,4.999907212,9,0.040382862,108
1457075523,29.95542812,0,4.999953606,4.999907212,9,0.043524027,109
1457075528,29.94092607,0,4.999953606,4.999907212,9,0.058026075,110
1457075533,29.93167496,0,4.999953606,4.999907212,9,0.067247152,111
1457075538,29.95865202,0,4.999953606,4.999907212,9,0.040312052,112
1457075543,29.95469308,0,4.999953606,4.999907212,9,0.044270992,113
1457075548,29.96419597,0,4.999953606,4.999907212,9,0.034777164,114
1457075553,29.96762109,0,4.999953606,4.999907212,9,0.031358004,115
1457075558,29.9797821,0,4.999953606,4.999907212,9,0.019141912,116
1457075563,29.97861099,0,4.999953606,4.999907212,9,0.020336151,117
1457075568,29.97267294,0,4.999953606,4.999907212,9,0.026300192,118
1457075573,29.98754096,0,4.999953606,4.999907212,9,0.011416197,119
1457075578,4.980329037,0,3.793976899,2.587953799,4,0.019634962,0
1457075578,9.937536001,0,4.999953606,4.999907212,9,0.042670012,1
1457075578,14.87139702,0,4.999953606,4.999907212,9,0.066049099,2
1457075578,19.84927392,0,4.999953606,4.999907212,9,0.021990061,3
1457075578,24.79472899,0,4.999953606,4.999907212,9,0.054454088,4
1457075578,29.73338103,0,4.999953606,4.999907212,9,0.06123805,5
1457075583,29.95106316,0,4.999953606,4.999907212,9,0.044012785,6
1457075588,29.97073913,0,4.999953606,4.999907212,9,0.024092913,7
1457075593,29.96538115,0,4.999953606,4.999907212,9,0.029450893,8
1457075598,29.9449811,0,4.999953606,4.999907212,9,0.049839973,9
1457075603,29.94723606,0,4.999953606,4.999907212,9,0.047586918,10
1457075608,29.9702301,0,4.999953606,4.999907212,9,0.024515867,11
1457075613,29.96091294,0,4.999953606,4.999907212,9,0.033783197,12
1457075618,29.94730115,0,4.999953606,4.999907212,9,0.047509909,13
1457075623,29.96142793,0,4.999953606,4.999907212,9,0.033421993,14
1457075628,29.90939093,0,4.999953606,4.999907212,9,0.085450172,15
1457075633,29.96454096,0,4.999953606,4.999907212,9,0.030335188,16
1457075638,29.97305894,0,4.999953606,4.999907212,9,0.021766186,17
1457075643,29.96773505,0,4.999953606,4.999907212,9,0.027071953,18
1457075648,29.96774197,0,4.999953606,4.999907212,9,0.027047157,19
1457075653,29.95932913,0,4.999953606,4.999907212,9,0.035403967,20
1457075658,29.93375206,0,4.999953606,4.999907212,9,0.061075926,21
1457075663,29.94351697,0,4.999953606,4.999907212,9,0.051274061,22
1457075668,29.90433908,0,4.999953606,4.999907212,9,0.090496063,23
1457075673,29.94165492,0,4.999953606,4.999907212,9,0.053244114,24
1457075678,29.95724201,0,4.999953606,4.999907212,9,0.037605047,25
1457075683,29.95810413,0,4.999953606,4.999907212,9,0.036723852,26
1457075688,29.95872593,0,4.999953606,4.999907212,9,0.036081076,27
1457075693,29.95146894,0,4.999953606,4.999907212,9,0.043351173,28
1457075698,29.94032097,0,4.999953606,4.999907212,9,0.054509163,29
1457075703,29.94026303,0,4.999953606,4.999907212,9,0.054404974,30
1457075708,29.96353102,0,4.999953606,4.999907212,9,0.031286955,31
1457075713,29.953933,0,4.999953606,4.999907212,9,0.04085803,32
1457075718,29.95824003,0,4.999953606,4.999907212,9,0.036546946,33
1457075723,29.97142005,0,4.999953606,4.999907212,9,0.022890091,34
1457075728,29.94528413,0,4.999953606,4.999907212,9,0.049455881,35
1457075733,29.94451809,0,4.999953606,4.999907212,9,0.050238848,36
1457075738,29.94026494,0,4.999953606,4.999907212,9,0.054552078,37
1457075743,29.94652295,0,4.999953606,4.999907212,9,0.048305988,38
1457075748,29.95579505,0,4.999953606,4.999907212,9,0.039050102,39
1457075753,29.95830202,0,4.999953606,4.999907212,9,0.036525011,40
1457075758,29.88375211,0,4.999953606,4.999907212,9,0.111039877,41
1457075763,29.69126296,0,4.999953606,4.999907212,9,0.303630114,42
1457075768,29.8873291,0,4.999953606,4.999907212,9,0.107671976,43
1457075773,29.88374805,0,4.999953606,4.999907212,9,0.111108065,44
1457075778,29.68610501,0,4.999953606,4.999907212,9,0.308763027,45
1457075783,29.88974595,0,4.999953606,4.999907212,9,0.105359077,46
1457075788,29.69236398,0,4.999953606,4.999907212,9,0.302529097,47
1457075793,29.64311314,0,4.999953606,4.999907212,9,0.351944923,48
1457075798,29.43347502,0,4.999953606,4.999907212,9,0.561644077,49
1457075803,29.89740515,0,4.999953606,4.999907212,9,0.097911835,50
1457075808,29.87834001,0,4.999953606,4.999907212,9,0.116557121,51
1457075813,29.8760891,0,4.999953606,4.999907212,9,0.118813038,52
1457075818,29.69763613,0,4.999953606,4.999907212,9,0.297222853,53
1457075823,29.68639398,0,4.999953606,4.999907212,9,0.308686018,54
1457075828,29.42520308,0,4.999953606,4.999907212,9,0.569898844,55
1457075833,29.68517995,0,4.999953606,4.999907212,9,0.310119152,56
1457075838,29.65207815,0,4.999953606,4.999907212,9,0.328301907,57
1457075843,29.66350102,0,4.999953606,4.999907212,9,0.331583977,58
1457075848,29.89760399,0,4.999953606,4.999907212,9,0.097480059,59
1457075853,29.40644693,0,4.999953606,4.999907212,9,0.588153124,60
1457075858,29.96147513,0,4.999953606,4.999907212,9,0.033909798,61
1457075863,29.65206194,0,4.999953606,4.999907212,9,0.34280014,62
1457075868,29.90343809,0,4.999953606,4.999907212,9,0.091721058,63
1457075873,29.69197202,0,4.999953606,4.999907212,9,0.30294013,64
1457075878,29.87715602,0,4.999953606,4.999907212,9,0.117927074,65
1457075883,29.96600509,0,4.999953606,4.999907212,9,0.028912067,66
1457075888,29.90485692,0,4.999953606,4.999907212,9,0.089945078,67
1457075893,29.69390893,0,4.999953606,4.999907212,9,0.300924063,68
1457075898,29.66630006,0,4.999953606,4.999907212,9,0.328798056,69
1457075903,29.88389301,0,4.999953606,4.999907212,9,0.111231089,70
1457075908,29.437181,0,4.999953606,4.999907212,9,0.557718992,71
1457075913,29.69019413,0,4.999953606,4.999907212,9,0.305164814,72
1457075918,29.87929511,0,4.999953606,4.999907212,9,0.115772009,73
1457075923,29.896945,0,4.999953606,4.999907212,9,0.097936153,74
1457075928,29.96559715,0,4.999953606,4.999907212,9,0.029301882,75
1457075933,29.92200994,0,4.999953606,4.999907212,9,0.072795153,76
1457075938,29.93337107,0,4.999953606,4.999907212,9,0.06148386,77
1457075943,29.91404009,0,4.999953606,4.999907212,9,0.080808878,78
1457075948,29.75192904,0,4.999953606,4.999907212,9,0.242887974,79
1457075953,29.90616107,0,4.999953606,4.999907212,9,0.088831902,80
1457075958,29.90039706,0,4.999953606,4.999907212,9,0.094440937,81
1457075963,29.88271594,0,4.999953606,4.999907212,9,0.112114191,82
1457075968,29.88669515,0,4.999953606,4.999907212,9,0.108186007,83
1457075973,29.19475508,0,4.999953606,4.999907212,9,0.800066948,84
1457075978,29.68435693,0,4.999953606,4.999907212,9,0.311252117,85
1457075983,29.68742108,0,4.999953606,4.999907212,9,0.307703018,86
1457075988,29.91898298,0,4.999953606,4.999907212,9,0.076122046,87
1457075993,29.89193296,0,4.999953606,4.999907212,9,0.102955103,88
1457075998,29.92945409,0,4.999953606,4.999907212,9,0.065441847,89
1457076003,29.69029498,0,4.999953606,4.999907212,9,0.304581165,90
1457076008,29.97053099,0,4.999953606,4.999907212,9,0.02456212,91
1457076013,29.91477394,0,4.999953606,4.999907212,9,0.080027103,92
1457076018,29.90476608,0,4.999953606,4.999907212,9,0.090091944,93
1457076023,29.96723604,0,4.999953606,4.999907212,9,0.02767992,94
1457076028,29.96048307,0,4.999953606,4.999907212,9,0.034330845,95
1457076033,29.97329712,0,4.999953606,4.999907212,9,0.021545887,96
1457076038,29.97460103,0,4.999953606,4.999907212,9,0.020210981,97
1457076043,29.96950006,0,4.999953606,4.999907212,9,0.025315046,98
1457076048,29.95948601,0,4.999953606,4.999907212,9,0.035356998,99
1457076053,29.93829513,0,4.999953606,4.999907212,9,0.056437969,100
1457076058,29.93962193,0,4.999953606,4.999907212,9,0.055246115,101
1457076063,29.93849897,0,4.999953606,4.999907212,9,0.056283951,102
1457076068,29.94693995,0,4.999953606,4.999907212,9,0.049738169,103
1457076073,29.94433212,0,4.999953606,4.999907212,9,0.050462008,104
1457076078,29.94369197,0,4.999953606,4.999907212,9,0.051114082,105
1457076083,29.951406,0,4.999953606,4.999907212,9,0.043390989,106
1457076088,29.960958,0,4.999953606,4.999907212,9,0.033828974,107
1457076093,29.95914698,0,4.999953606,4.999907212,9,0.035552979,108
1457076098,29.96288204,0,4.999953606,4.999907212,9,0.03194809,109
1457076103,29.95506692,0,4.999953606,4.999907212,9,0.03978014,110
1457076108,29.951648,0,4.999953606,4.999907212,9,0.04320097,111
1457076113,29.94608092,0,4.999953606,4.999907212,9,0.048734188,112
1457076118,29.96166205,0,4.999953606,4.999907212,9,0.033184052,113
1457076123,29.97171211,0,4.999953606,4.999907212,9,0.023067951,114
1457076128,29.96831799,0,4.999953606,4.999907212,9,0.026489019,115
1457076133,29.97771692,0,4.999953606,4.999907212,9,0.017065048,116
1457076138,29.97737598,0,4.999953606,4.999907212,9,0.017457962,117
1457076143,29.96226501,0,4.999953606,4.999907212,9,0.032474041,118
1457076148,29.98186302,0,4.999953606,4.999907212,9,0.012978077,119
1457076153,4.981106997,0,3.793976899,2.587953799,4,0.018865108,0
1457076153,9.924196959,0,4.999953606,4.999907212,9,0.056819916,1
1457076153,14.86812305,0,4.999953606,4.999907212,9,0.055938959,2
1457076153,19.84451509,0,4.999953606,4.999907212,9,0.023508787,3
1457076153,24.78172088,0,4.999953606,4.999907212,9,0.062677145,4
1457076153,29.71443796,0,4.999953606,4.999907212,9,0.067189932,5
1457076158,29.95538998,0,4.999953606,4.999907212,9,0.039628029,6
1457076163,29.97170591,0,4.999953606,4.999907212,9,0.023085117,7
1457076168,29.96669102,0,4.999953606,4.999907212,9,0.028034925,8
1457076173,29.95198107,0,4.999953606,4.999907212,9,0.042769909,9
1457076178,29.94757795,0,4.999953606,4.999907212,9,0.047049999,10
1457076183,29.97606802,0,4.999953606,4.999907212,9,0.018764973,11
1457076188,29.97250199,0,4.999953606,4.999907212,9,0.022288084,12
1457076193,29.94267201,0,4.999953606,4.999907212,9,0.052057981,13
1457076198,29.96517301,0,4.999953606,4.999907212,9,0.029593945,14
1457076203,29.90560198,0,4.999953606,4.999907212,9,0.089150906,15
1457076208,29.96006489,0,4.999953606,4.999907212,9,0.034619093,16
1457076213,29.97444105,0,4.999953606,4.999907212,9,0.020231962,17
1457076218,29.96596909,0,4.999953606,4.999907212,9,0.028764009,18
1457076223,29.9706831,0,4.999953606,4.999907212,9,0.024135828,19
1457076228,29.96021509,0,4.999953606,4.999907212,9,0.034584999,20
1457076233,29.96154094,0,4.999953606,4.999907212,9,0.033250093,21
1457076238,29.9454999,0,4.999953606,4.999907212,9,0.049331188,22
1457076243,29.90529799,0,4.999953606,4.999907212,9,0.089539051,23
1457076248,29.95292211,0,4.999953606,4.999907212,9,0.041892767,24
1457076253,29.96413708,0,4.999953606,4.999907212,9,0.030613899,25
1457076258,29.95235205,0,4.999953606,4.999907212,9,0.042443037,26
1457076263,29.95855808,0,4.999953606,4.999907212,9,0.03626585,27
1457076268,29.94205999,0,4.999953606,4.999907212,9,0.052702904,28
1457076273,29.96318889,0,4.999953606,4.999907212,9,0.031654119,29
1457076278,29.95148802,0,4.999953606,4.999907212,9,0.043329,30
1457076283,29.96725607,0,4.999953606,4.999907212,9,0.027587891,31
1457076288,29.94338202,0,4.999953606,4.999907212,9,0.051440954,32
1457076293,29.95126605,0,4.999953606,4.999907212,9,0.043556929,33
1457076298,29.96908998,0,4.999953606,4.999907212,9,0.02571106,34
1457076303,29.9377501,0,4.999953606,4.999907212,9,0.05702877,35
1457076308,29.94941306,0,4.999953606,4.999907212,9,0.045421839,36
1457076313,29.93698788,0,4.999953606,4.999907212,9,0.057781219,37
1457076318,29.95328307,0,4.999953606,4.999907212,9,0.041533947,38
1457076323,29.96256709,0,4.999953606,4.999907212,9,0.032230854,39
1457076328,29.96210408,0,4.999953606,4.999907212,9,0.032631874,40
1457076333,29.95579004,0,4.999953606,4.999907212,9,0.038853884,41
1457076338,29.93874598,0,4.999953606,4.999907212,9,0.056050062,42
1457076343,29.95830297,0,4.999953606,4.999907212,9,0.036482096,43
1457076348,29.95883107,0,4.999953606,4.999907212,9,0.035904884,44
1457076353,29.93990493,0,4.999953606,4.999907212,9,0.054862022,45
1457076358,29.96662188,0,4.999953606,4.999907212,9,0.028214216,46
1457076363,29.96430087,0,4.999953606,4.999907212,9,0.030441999,47
1457076368,29.914711,0,4.999953606,4.999907212,9,0.080080986,48
1457076373,29.93441892,0,4.999953606,4.999907212,9,0.060404062,49
1457076378,29.95384002,0,4.999953606,4.999907212,9,0.040936947,50
1457076383,29.95057201,0,4.999953606,4.999907212,9,0.044225931,51
1457076388,29.95218396,0,4.999953606,4.999907212,9,0.04263711,52
1457076393,29.95548701,0,4.999953606,4.999907212,9,0.039345026,53
1457076398,29.94372487,0,4.999953606,4.999907212,9,0.051099062,54
1457076403,29.95414495,0,4.999953606,4.999907212,9,0.040482998,55
1457076408,29.94617796,0,4.999953606,4.999907212,9,0.048644066,56
1457076413,29.97564697,0,4.999953606,4.999907212,9,0.019172907,57
1457076418,29.96368909,0,4.999953606,4.999907212,9,0.031107903,58
1457076423,29.96481299,0,4.999953606,4.999907212,9,0.029938936,59
1457076428,29.86648488,0,4.999953606,4.999907212,9,0.128289223,60
1457076433,29.95832992,0,4.999953606,4.999907212,9,0.03657198,61
1457076438,29.95761204,0,4.999953606,4.999907212,9,0.036891937,62
1457076443,29.95235395,0,4.999953606,4.999907212,9,0.042411089,63
1457076448,29.9621191,0,4.999953606,4.999907212,9,0.032676935,64
1457076453,29.9550581,0,4.999953606,4.999907212,9,0.039655924,65
1457076458,29.96610904,0,4.999953606,4.999907212,9,0.028641939,66
1457076463,29.97362709,0,4.999953606,4.999907212,9,0.021198988,67
1457076468,29.95740008,0,4.999953606,4.999907212,9,0.037415981,68
1457076473,29.92781997,0,4.999953606,4.999907212,9,0.066994905,69
1457076478,29.9353919,0,4.999953606,4.999907212,9,0.059383154,70
1457076483,29.94117808,0,4.999953606,4.999907212,9,0.053683996,71
1457076488,29.95309496,0,4.999953606,4.999907212,9,0.041733027,72
1457076493,29.94703507,0,4.999953606,4.999907212,9,0.047701836,73
1457076498,29.96269608,0,4.999953606,4.999907212,9,0.032148838,74
1457076503,29.96477795,0,4.999953606,4.999907212,9,0.030015945,75
1457076508,29.969208,0,4.999953606,4.999907212,9,0.025621891,76
1457076513,29.97475791,0,4.999953606,4.999907212,9,0.020060062,77
1457076518,29.96953201,0,4.999953606,4.999907212,9,0.025285959,78
1457076523,29.97276497,0,4.999953606,4.999907212,9,0.022017956,79
1457076528,29.97238588,0,4.999953606,4.999907212,9,0.022414207,80
1457076533,29.96003604,0,4.999953606,4.999907212,9,0.034730911,81
1457076538,29.95664907,0,4.999953606,4.999907212,9,0.038151979,82
1457076543,29.95868492,0,4.999953606,4.999907212,9,0.036095142,83
1457076548,29.90482092,0,4.999953606,4.999907212,9,0.089977026,84
1457076553,29.91813993,0,4.999953606,4.999907212,9,0.076341152,85
1457076558,29.91630197,0,4.999953606,4.999907212,9,0.078514099,86
1457076563,29.96472597,0,4.999953606,4.999907212,9,0.030138969,87
1457076568,29.9497509,0,4.999953606,4.999907212,9,0.04499507,88
1457076573,29.9719789,0,4.999953606,4.999907212,9,0.022727966,89
1457076578,29.97201991,0,4.999953606,4.999907212,9,0.022742033,90
1457076583,29.96784806,0,4.999953606,4.999907212,9,0.026968956,91
1457076588,29.92291403,0,4.999953606,4.999907212,9,0.071838856,92
1457076593,29.92106605,0,4.999953606,4.999907212,9,0.073813915,93
1457076598,29.96754289,0,4.999953606,4.999907212,9,0.027295113,94
1457076603,29.96356606,0,4.999953606,4.999907212,9,0.031252861,95
1457076608,29.97158694,0,4.999953606,4.999907212,9,0.023205996,96
1457076613,29.96453595,0,4.999953606,4.999907212,9,0.030231953,97
1457076618,29.96522403,0,4.999953606,4.999907212,9,0.029550076,98
1457076623,29.95713902,0,4.999953606,4.999907212,9,0.037662029,99
1457076628,29.94772506,0,4.999953606,4.999907212,9,0.047116995,100
1457076633,29.90664506,0,4.999953606,4.999907212,9,0.08819294,101
1457076638,29.94106698,0,4.999953606,4.999907212,9,0.053771973,102
1457076643,29.93618608,0,4.999953606,4.999907212,9,0.058662891,103
1457076648,29.94913888,0,4.999953606,4.999907212,9,0.04569912,104
1457076653,29.94012594,0,4.999953606,4.999907212,9,0.05471015,105
1457076658,29.70466399,0,4.999953606,4.999907212,9,0.290168047,106
1457076663,29.89779902,0,4.999953606,4.999907212,9,0.097281933,107
1457076668,29.88923192,0,4.999953606,4.999907212,9,0.105611086,108
1457076673,29.86403799,0,4.999953606,4.999907212,9,0.130814075,109
1457076678,29.90566802,0,4.999953606,4.999907212,9,0.089184999,110
1457076683,29.7111721,0,4.999953606,4.999907212,9,0.283680916,111
1457076688,29.90427804,0,4.999953606,4.999907212,9,0.090769053,112
1457076693,29.70883703,0,4.999953606,4.999907212,9,0.285914898,113
1457076698,29.91841602,0,4.999953606,4.999907212,9,0.076592922,114
1457076703,29.92250705,0,4.999953606,4.999907212,9,0.072321892,115
1457076708,29.93849587,0,4.999953606,4.999907212,9,0.056369066,116
1457076713,29.94397998,0,4.999953606,4.999907212,9,0.050878048,117
1457076718,29.92137408,0,4.999953606,4.999907212,9,0.073284864,118
1457076723,29.95152187,0,4.999953606,4.999907212,9,0.043349028,119
1457076728,4.991158962,0,3.132872367,1.265744734,2,0.008802891,0
1457076728,9.502310991,0,4.999953606,4.999907212,9,0.488771915,1
1457076728,14.44977188,0,4.999953606,4.999907212,9,0.052436113,2
1457076729,18.99961591,0,4.999953606,4.999907212,9,0.45004797,3
1457076729,23.464643,0,4.999953606,4.999907212,9,0.534856796,4
1457076729,28.22959185,0,4.999953606,4.999907212,9,0.234941006,5
1457076733,29.50523186,0,4.999953606,4.999907212,9,0.491266966,6
1457076738,29.75679302,0,4.999953606,4.999907212,9,0.238441944,7
1457076743,29.93923497,0,4.999953606,4.999907212,9,0.055771828,8
1457076748,29.93111491,0,4.999953606,4.999907212,9,0.063714027,9
1457076753,29.73884797,0,4.999953606,4.999907212,9,0.255939007,10
1457076758,29.96778297,0,4.999953606,4.999907212,9,0.027271986,11
1457076763,29.707865,0,4.999953606,4.999907212,9,0.286953926,12
1457076768,29.71906686,0,4.999953606,4.999907212,9,0.276015043,13
1457076773,29.93695498,0,4.999953606,4.999907212,9,0.058085918,14
1457076778,29.84468985,0,4.999953606,4.999907212,9,0.148836136,15
1457076783,29.95040584,0,4.999953606,4.999907212,9,0.044481039,16
1457076788,29.71024299,0,4.999953606,4.999907212,9,0.284555912,17
1457076793,29.44882202,0,4.999953606,4.999907212,9,0.546265841,18
1457076798,29.75548196,0,4.999953606,4.999907212,9,0.239835024,19
1457076803,29.7458849,0,4.999953606,4.999907212,9,0.249125004,20
1457076808,29.74462485,0,4.999953606,4.999907212,9,0.250406027,21
1457076813,29.71964288,0,4.999953606,4.999907212,9,0.275324106,22
1457076818,29.71682882,0,4.999953606,4.999907212,9,0.278228998,23
1457076823,29.73895097,0,4.999953606,4.999907212,9,0.256125927,24
1457076828,29.93255091,0,4.999953606,4.999907212,9,0.062511921,25
1457076833,29.73130798,0,4.999953606,4.999907212,9,0.263486862,26
1457076838,29.7565918,0,4.999953606,4.999907212,9,0.23846817,27
1457076843,29.18423796,0,4.999953606,4.999907212,9,0.810760975,28
1457076848,29.91791296,0,4.999953606,4.999907212,9,0.077661037,29
1457076853,29.72525883,0,4.999953606,4.999907212,9,0.269469976,30
1457076858,29.93364787,0,4.999953606,4.999907212,9,0.061083078,31
1457076863,29.75086093,0,4.999953606,4.999907212,9,0.243993044,32
1457076868,29.78019285,0,4.999953606,4.999907212,9,0.214833975,33
1457076873,29.69930291,0,4.999953606,4.999907212,9,0.295700073,34
1457076878,29.74895096,0,4.999953606,4.999907212,9,0.246109009,35
1457076883,29.47940087,0,4.999953606,4.999907212,9,0.515610933,36
1457076888,29.73717499,0,4.999953606,4.999907212,9,0.258141994,37
