TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,Server,ChunkID
1457316001.711882,4.922529935836792,0,3.1328723669441603,1.2657447338883203,2,0.07740616798400879,0,0
1457316002.35482,9.279592037200928,0,4.9999536060530145,4.999907212106029,9,0.6428101062774658,0,1
1457316002.81908,13.815331935882568,0,4.9999536060530145,4.999907212106029,9,0.4641411304473877,0,2
1457316003.054563,18.579849004745483,0,4.9999536060530145,4.999907212106029,9,0.23536896705627441,0,3
1457316003.696499,22.937912940979004,0,4.9999536060530145,4.999907212106029,9,0.6418111324310303,0,4
1457316004.182427,27.451985120773315,0,4.9999536060530145,4.999907212106029,9,0.48582887649536133,0,5
1457316006.686405,29.948007106781006,0,4.9999536060530145,4.999907212106029,9,0.04941296577453613,0,6
1457316011.669518,29.96489405632019,0,4.9999536060530145,4.999907212106029,9,0.0299680233001709,0,7
1457316016.668686,29.965726137161255,0,4.9999536060530145,4.999907212106029,9,0.02914285659790039,0,8
1457316021.692988,29.941424131393433,0,4.9999536060530145,4.999907212106029,9,0.05347394943237305,0,9
1457316026.690203,29.944209098815918,0,4.9999536060530145,4.999907212106029,9,0.05071401596069336,0,10
1457316031.677672,29.956740140914917,0,4.9999536060530145,4.999907212106029,9,0.03817296028137207,0,11
1457316036.666365,29.96804714202881,0,4.9999536060530145,4.999907212106029,9,0.026837825775146484,0,12
1457316041.688221,29.94619107246399,0,4.9999536060530145,4.999907212106029,9,0.04871988296508789,0,13
1457316046.684263,29.950149059295654,0,4.9999536060530145,4.999907212106029,9,0.04475092887878418,0,14
1457316051.799439,29.834973096847534,0,4.9999536060530145,4.999907212106029,9,0.15964293479919434,0,15
1457316056.671563,29.962849140167236,0,4.9999536060530145,4.999907212106029,9,0.03220796585083008,0,16
1457316061.664578,29.969834089279175,0,4.9999536060530145,4.999907212106029,9,0.025012969970703125,0,17
1457316066.666704,29.967708110809326,0,4.9999536060530145,4.999907212106029,9,0.027183055877685547,0,18
1457316071.672763,29.96164894104004,0,4.9999536060530145,4.999907212106029,9,0.03323006629943848,0,19
1457316076.689689,29.94472312927246,0,4.9999536060530145,4.999907212106029,9,0.05013585090637207,0,20
1457316081.693654,29.940757989883423,0,4.9999536060530145,4.999907212106029,9,0.05414915084838867,0,21
1457316086.708916,29.925496101379395,0,4.9999536060530145,4.999907212106029,9,0.06940484046936035,0,22
1457316091.794973,29.839439153671265,0,4.9999536060530145,4.999907212106029,9,0.15546894073486328,0,23
1457316096.69137,29.943042039871216,0,4.9999536060530145,4.999907212106029,9,0.04942202568054199,0,24
1457316101.690736,29.943675994873047,0,4.9999536060530145,4.999907212106029,9,0.051241159439086914,0,25
1457316106.68672,29.947692155838013,0,4.9999536060530145,4.999907212106029,9,0.04718279838562012,0,26
1457316111.694192,29.94022011756897,0,4.9999536060530145,4.999907212106029,9,0.054689884185791016,0,27
1457316116.67535,29.959062099456787,0,4.9999536060530145,4.999907212106029,9,0.035884857177734375,0,28
1457316121.681575,29.952836990356445,0,4.9999536060530145,4.999907212106029,9,0.042073965072631836,0,29
1457316126.68912,29.945291996002197,0,4.9999536060530145,4.999907212106029,9,0.049623966217041016,0,30
1457316131.680115,29.954297065734863,0,4.9999536060530145,4.999907212106029,9,0.04063606262207031,0,31
1457316136.68897,29.945441961288452,0,4.9999536060530145,4.999907212106029,9,0.04947209358215332,0,32
1457316141.676617,29.95779514312744,0,4.9999536060530145,4.999907212106029,9,0.036563873291015625,0,33
1457316146.661605,29.97280716896057,0,4.9999536060530145,4.999907212106029,9,0.0220489501953125,0,34
1457316151.697643,29.936769008636475,0,4.9999536060530145,4.999907212106029,9,0.05797004699707031,0,35
1457316156.703942,29.93046998977661,0,4.9999536060530145,4.999907212106029,9,0.06438803672790527,0,36
1457316161.681971,29.952440977096558,0,4.9999536060530145,4.999907212106029,9,0.042526960372924805,0,37
1457316166.695807,29.938605070114136,0,4.9999536060530145,4.999907212106029,9,0.056288957595825195,0,38
