Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Tue Mar  1 20:56:24,5.000,0.010,0.000,199864.000,2453.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:25,5.000,0.010,0.000,199864.000,2454.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:26,5.000,0.010,0.000,199864.000,2453.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:27,5.000,0.010,0.000,199864.000,2453.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:28,5.000,0.010,0.000,199864.000,2453.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:29,5.000,0.010,0.000,199864.000,2453.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:30,5.000,0.010,0.000,199864.000,2454.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:31,5.000,0.010,0.000,199865.000,2453.000,1619084.000,118912.000,1197012.000,0.000,1.000
Tue Mar  1 20:56:32,5.000,0.010,0.000,435341.000,5069.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:33,8.000,0.010,0.000,2363641.000,26493.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:34,8.000,0.010,0.000,2363642.000,26492.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:35,8.000,0.010,0.000,2363641.000,26492.000,1619084.000,118912.000,1197016.000,0.000,0.000
Tue Mar  1 20:56:36,8.000,0.010,0.000,2363641.000,26493.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:37,8.000,0.010,0.000,2363641.000,26492.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:38,8.000,0.010,0.000,2363642.000,26493.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:39,8.000,0.010,0.000,2363641.000,26492.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:40,8.000,0.010,0.000,2363641.000,26493.000,1619084.000,118912.000,1197016.000,0.000,0.000
Tue Mar  1 20:56:41,8.000,0.010,0.000,2363641.000,26492.000,1619084.000,118912.000,1197016.000,0.000,1.000
Tue Mar  1 20:56:42,8.000,0.000,0.000,2145521.000,24206.000,1619084.000,118912.000,1197020.000,0.000,1.000
Tue Mar  1 20:56:43,6.000,0.000,0.000,359593.000,5489.000,1619084.000,118912.000,1197020.000,0.000,0.000
Tue Mar  1 20:56:44,6.000,0.000,0.000,359592.000,5489.000,1619084.000,118912.000,1197020.000,0.000,0.000
Tue Mar  1 20:56:45,6.000,0.000,0.000,359593.000,5489.000,1619084.000,118912.000,1197020.000,0.000,1.000
Tue Mar  1 20:56:46,6.000,0.000,0.000,359592.000,5489.000,1619084.000,118912.000,1197020.000,0.000,0.000
Tue Mar  1 20:56:47,6.000,0.000,0.000,359593.000,5489.000,1619084.000,118912.000,1197020.000,0.000,0.000
Tue Mar  1 20:56:48,6.000,0.000,0.000,359592.000,5489.000,1619084.000,118912.000,1197020.000,0.000,0.000
Tue Mar  1 20:56:49,6.000,0.000,0.000,359593.000,5488.000,1619084.000,118912.000,1197020.000,0.000,0.000
Tue Mar  1 20:56:50,6.000,0.000,0.000,359592.000,5489.000,1619084.000,118912.000,1197020.000,0.000,1.000
Tue Mar  1 20:56:51,6.000,0.000,0.000,359593.000,5489.000,1619084.000,118912.000,1197020.000,0.000,0.000
Tue Mar  1 20:56:52,6.000,0.000,0.000,407978.000,5823.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:56:53,10.000,0.000,0.000,803677.000,8555.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:56:54,10.000,0.000,0.000,803677.000,8555.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:56:55,10.000,0.000,0.000,803678.000,8555.000,1619084.000,118912.000,1197028.000,0.000,1.000
Tue Mar  1 20:56:56,10.000,0.000,0.000,803677.000,8555.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:56:57,10.000,0.000,0.000,803678.000,8554.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:56:58,10.000,0.000,0.000,803677.000,8555.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:56:59,10.000,0.000,0.000,803677.000,8555.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:57:00,10.000,0.000,0.000,803678.000,8555.000,1619084.000,118912.000,1197028.000,0.000,1.000
Tue Mar  1 20:57:01,10.000,0.000,0.000,803677.000,8555.000,1619084.000,118912.000,1197028.000,0.000,0.000
Tue Mar  1 20:57:02,10.000,0.000,0.000,761610.000,8186.000,1619084.000,118912.000,1197032.000,0.000,0.000
Tue Mar  1 20:57:03,6.000,0.000,0.000,417409.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:04,6.000,0.000,0.000,417410.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:05,6.000,0.000,0.000,417409.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:06,6.000,0.000,0.000,417410.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:07,6.000,0.000,0.000,417409.000,5168.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:08,6.000,0.000,0.000,417410.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:09,6.000,0.000,0.000,417409.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:10,6.000,0.000,0.000,417410.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:11,6.000,0.000,0.000,417409.000,5167.000,1619084.000,118912.000,1197032.000,0.000,2.000
Tue Mar  1 20:57:12,6.000,0.000,0.000,447038.000,5384.000,1620044.000,117952.000,1197036.000,0.000,2.000
Tue Mar  1 20:57:13,5.000,0.000,0.000,705916.000,7322.000,1620044.000,117952.000,1197036.000,0.000,0.000
Tue Mar  1 20:57:14,5.000,0.000,0.000,705917.000,7323.000,1620044.000,117952.000,1197036.000,0.000,1.000
Tue Mar  1 20:57:15,5.000,0.000,0.000,705916.000,7323.000,1620044.000,117952.000,1197036.000,0.000,0.000
Tue Mar  1 20:57:16,5.000,0.000,0.000,705916.000,7323.000,1620044.000,117952.000,1197036.000,0.000,1.000
Tue Mar  1 20:57:17,5.000,0.000,0.000,705916.000,7323.000,1620044.000,117952.000,1197036.000,0.000,0.000
Tue Mar  1 20:57:18,5.000,0.000,0.000,705917.000,7323.000,1620044.000,117952.000,1197036.000,0.000,0.000
Tue Mar  1 20:57:19,5.000,0.000,0.000,705916.000,7323.000,1620044.000,117952.000,1197036.000,0.000,1.000
Tue Mar  1 20:57:20,5.000,0.000,0.000,705916.000,7323.000,1620044.000,117952.000,1197036.000,0.000,0.000
Tue Mar  1 20:57:21,5.000,0.000,0.000,705916.000,7323.000,1620044.000,117952.000,1197036.000,0.000,1.000
Tue Mar  1 20:57:22,5.000,0.000,0.000,737488.000,7713.000,1620044.000,117952.000,1197048.000,0.000,0.000
Tue Mar  1 20:57:23,5.000,0.000,0.000,996153.000,10913.000,1620044.000,117952.000,1197048.000,0.000,0.000
Tue Mar  1 20:57:24,5.000,0.000,0.000,996154.000,10914.000,1620044.000,117952.000,1197048.000,0.000,1.000
Tue Mar  1 20:57:25,5.000,0.000,0.000,996154.000,10913.000,1620044.000,117952.000,1197048.000,0.000,0.000
Tue Mar  1 20:57:26,5.000,0.000,0.000,996154.000,10913.000,1620044.000,117952.000,1197048.000,0.000,1.000
Tue Mar  1 20:57:27,5.000,0.000,0.000,996154.000,10914.000,1620044.000,117952.000,1197048.000,0.000,0.000
Tue Mar  1 20:57:28,5.000,0.000,0.000,996153.000,10913.000,1620044.000,117952.000,1197048.000,0.000,0.000
Tue Mar  1 20:57:29,5.000,0.000,0.000,996154.000,10914.000,1620044.000,117952.000,1197048.000,0.000,1.000
Tue Mar  1 20:57:30,5.000,0.000,0.000,996154.000,10913.000,1620044.000,117952.000,1197048.000,0.000,0.000
Tue Mar  1 20:57:31,5.000,0.000,0.000,996154.000,10913.000,1620044.000,117952.000,1197048.000,0.000,1.000
Tue Mar  1 20:57:32,5.000,0.000,0.000,928611.000,10258.000,1620044.000,117952.000,1197052.000,0.000,0.000
Tue Mar  1 20:57:33,5.000,0.000,0.000,370726.000,4841.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:34,5.000,0.000,0.000,370727.000,4841.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:35,5.000,0.000,0.000,370726.000,4841.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:36,5.000,0.000,0.000,370726.000,4841.000,1620044.000,117952.000,1197052.000,0.000,2.000
Tue Mar  1 20:57:37,5.000,0.000,0.000,370726.000,4840.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:38,5.000,0.000,0.000,370726.000,4841.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:39,5.000,0.000,0.000,370727.000,4841.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:40,5.000,0.000,0.000,370726.000,4841.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:41,5.000,0.000,0.000,370726.000,4841.000,1620044.000,117952.000,1197052.000,0.000,1.000
Tue Mar  1 20:57:42,5.000,0.000,0.000,391764.000,4988.000,1620044.000,117952.000,1197060.000,0.000,1.000
Tue Mar  1 20:57:43,7.000,0.000,0.000,564646.000,6191.000,1620044.000,117952.000,1197060.000,0.000,1.000
Tue Mar  1 20:57:44,7.000,0.000,0.000,564646.000,6190.000,1620044.000,117952.000,1197060.000,0.000,0.000
Tue Mar  1 20:57:45,7.000,0.000,0.000,564645.000,6191.000,1620044.000,117952.000,1197060.000,0.000,1.000
Tue Mar  1 20:57:46,7.000,0.000,0.000,564646.000,6191.000,1620044.000,117952.000,1197060.000,0.000,0.000
Tue Mar  1 20:57:47,7.000,0.000,0.000,564646.000,6191.000,1620044.000,117952.000,1197060.000,0.000,1.000
Tue Mar  1 20:57:48,7.000,0.000,0.000,564645.000,6191.000,1620044.000,117952.000,1197060.000,0.000,1.000
Tue Mar  1 20:57:49,7.000,0.000,0.000,564646.000,6191.000,1620044.000,117952.000,1197060.000,0.000,0.000
Tue Mar  1 20:57:50,7.000,0.000,0.000,564646.000,6191.000,1620044.000,117952.000,1197060.000,0.000,1.000
Tue Mar  1 20:57:51,7.000,0.000,0.000,564645.000,6190.000,1620044.000,117952.000,1197060.000,0.000,0.000
Tue Mar  1 20:57:52,8.000,0.000,0.000,590195.000,6433.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:57:53,20.000,0.000,0.000,800618.000,8427.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:57:54,20.000,0.000,0.000,800618.000,8427.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:57:55,20.000,0.000,0.000,800618.000,8426.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:57:56,20.000,0.000,0.000,800618.000,8427.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:57:57,20.000,0.000,0.000,800618.000,8426.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:57:58,20.000,0.000,0.000,800617.000,8427.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:57:59,20.000,0.000,0.000,800618.000,8427.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:58:00,20.000,0.000,0.000,800618.000,8426.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:58:01,20.000,0.000,0.000,800618.000,8427.000,1620044.000,117952.000,1197064.000,0.000,1.000
Tue Mar  1 20:58:02,19.000,0.000,0.000,845059.000,8994.000,1620044.000,117952.000,1197068.000,0.000,1.000
Tue Mar  1 20:58:03,9.000,0.000,0.000,1208399.000,13637.000,1620044.000,117952.000,1197068.000,0.000,0.000
Tue Mar  1 20:58:04,9.000,0.000,0.000,1208399.000,13636.000,1620044.000,117952.000,1197068.000,0.000,0.000
Tue Mar  1 20:58:05,9.000,0.000,0.000,1208399.000,13636.000,1620044.000,117952.000,1197068.000,0.000,1.000
Tue Mar  1 20:58:06,9.000,0.000,0.000,1208399.000,13637.000,1620044.000,117952.000,1197068.000,0.000,0.000
Tue Mar  1 20:58:07,9.000,0.000,0.000,1208400.000,13636.000,1620044.000,117952.000,1197068.000,0.000,0.000
Tue Mar  1 20:58:08,9.000,0.000,0.000,1208399.000,13637.000,1620044.000,117952.000,1197068.000,0.000,0.000
Tue Mar  1 20:58:09,9.000,0.000,0.000,1208399.000,13636.000,1620044.000,117952.000,1197068.000,0.000,0.000
Tue Mar  1 20:58:10,9.000,0.000,0.000,1208399.000,13636.000,1620044.000,117952.000,1197068.000,0.000,1.000
Tue Mar  1 20:58:11,9.000,0.000,0.000,1208399.000,13637.000,1620044.000,117952.000,1197068.000,0.000,0.000
Tue Mar  1 20:58:12,19.000,0.000,0.000,1151005.000,12888.000,1620904.000,117092.000,1197076.000,0.000,2.000
Tue Mar  1 20:58:13,6.000,0.000,0.000,703149.000,6979.000,1620904.000,117092.000,1197076.000,0.000,0.000
Tue Mar  1 20:58:14,6.000,0.000,0.000,703149.000,6978.000,1620904.000,117092.000,1197076.000,0.000,0.000
Tue Mar  1 20:58:15,6.000,0.000,0.000,703149.000,6979.000,1620904.000,117092.000,1197076.000,0.000,1.000
Tue Mar  1 20:58:16,6.000,0.000,0.000,703149.000,6978.000,1620904.000,117092.000,1197076.000,0.000,0.000
Tue Mar  1 20:58:17,6.000,0.000,0.000,703149.000,6979.000,1620904.000,117092.000,1197076.000,0.000,0.000
Tue Mar  1 20:58:18,6.000,0.000,0.000,703149.000,6979.000,1620904.000,117092.000,1197076.000,0.000,0.000
Tue Mar  1 20:58:19,6.000,0.000,0.000,703149.000,6978.000,1620904.000,117092.000,1197076.000,0.000,0.000
Tue Mar  1 20:58:20,6.000,0.000,0.000,703149.000,6979.000,1620904.000,117092.000,1197076.000,0.000,1.000
Tue Mar  1 20:58:21,6.000,0.000,0.000,703149.000,6978.000,1620904.000,117092.000,1197076.000,0.000,0.000
Tue Mar  1 20:58:22,6.000,0.000,0.000,710497.000,7253.000,1620904.000,117092.000,1197088.000,0.000,0.000
Tue Mar  1 20:58:23,5.000,0.000,0.000,770712.000,9495.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:24,5.000,0.000,0.000,770712.000,9495.000,1620904.000,117092.000,1197088.000,0.000,4.000
Tue Mar  1 20:58:25,5.000,0.000,0.000,770711.000,9496.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:26,5.000,0.000,0.000,770712.000,9495.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:27,5.000,0.000,0.000,770711.000,9495.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:28,5.000,0.000,0.000,770712.000,9495.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:29,5.000,0.000,0.000,770712.000,9496.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:30,5.000,0.000,0.000,770711.000,9495.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:31,5.000,0.000,0.000,770712.000,9495.000,1620904.000,117092.000,1197088.000,0.000,3.000
Tue Mar  1 20:58:32,5.000,0.000,0.000,761309.000,9514.000,1620904.000,117092.000,1197092.000,0.000,3.000
Tue Mar  1 20:58:33,11.000,0.000,0.000,684316.000,9661.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:34,11.000,0.000,0.000,684316.000,9662.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:35,11.000,0.000,0.000,684317.000,9662.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:36,11.000,0.000,0.000,684316.000,9662.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:37,11.000,0.000,0.000,684316.000,9662.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:38,11.000,0.000,0.000,684316.000,9662.000,1620904.000,117092.000,1197092.000,0.000,0.000
Tue Mar  1 20:58:39,11.000,0.000,0.000,684316.000,9662.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:40,11.000,0.000,0.000,684316.000,9662.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:41,11.000,0.000,0.000,684317.000,9661.000,1620904.000,117092.000,1197092.000,0.000,1.000
Tue Mar  1 20:58:42,10.000,0.080,0.000,685506.000,9449.000,1620904.000,117092.000,1197096.000,0.000,1.000
Tue Mar  1 20:58:43,4.000,0.080,0.000,695254.000,7700.000,1620904.000,117092.000,1197096.000,0.000,3.000
Tue Mar  1 20:58:44,4.000,0.080,0.000,695255.000,7700.000,1620904.000,117092.000,1197096.000,0.000,2.000
Tue Mar  1 20:58:45,4.000,0.080,0.000,695254.000,7700.000,1620904.000,117092.000,1197096.000,0.000,2.000
Tue Mar  1 20:58:46,4.000,0.080,0.000,695254.000,7700.000,1620904.000,117092.000,1197096.000,0.000,2.000
Tue Mar  1 20:58:47,4.000,0.080,0.000,695255.000,7700.000,1620904.000,117092.000,1197096.000,0.000,3.000
Tue Mar  1 20:58:48,4.000,0.080,0.000,695254.000,7700.000,1620904.000,117092.000,1197096.000,0.000,2.000
Tue Mar  1 20:58:49,4.000,0.080,0.000,695255.000,7700.000,1620904.000,117092.000,1197096.000,0.000,2.000
Tue Mar  1 20:58:50,4.000,0.080,0.000,695254.000,7700.000,1620904.000,117092.000,1197096.000,0.000,3.000
Tue Mar  1 20:58:51,4.000,0.080,0.000,695254.000,7700.000,1620904.000,117092.000,1197096.000,0.000,2.000
Tue Mar  1 20:58:52,4.000,0.060,0.000,680498.000,7627.000,1620904.000,117092.000,1197100.000,0.000,2.000
Tue Mar  1 20:58:53,4.000,0.060,0.000,559691.000,7023.000,1620904.000,117092.000,1197100.000,0.000,0.000
Tue Mar  1 20:58:54,4.000,0.060,0.000,559690.000,7024.000,1620904.000,117092.000,1197100.000,0.000,0.000
Tue Mar  1 20:58:55,4.000,0.060,0.000,559691.000,7024.000,1620904.000,117092.000,1197100.000,0.000,1.000
Tue Mar  1 20:58:56,4.000,0.060,0.000,559690.000,7024.000,1620904.000,117092.000,1197100.000,0.000,0.000
Tue Mar  1 20:58:57,4.000,0.060,0.000,559691.000,7024.000,1620904.000,117092.000,1197100.000,0.000,0.000
Tue Mar  1 20:58:58,4.000,0.060,0.000,559690.000,7024.000,1620904.000,117092.000,1197100.000,0.000,0.000
Tue Mar  1 20:58:59,4.000,0.060,0.000,559691.000,7024.000,1620904.000,117092.000,1197100.000,0.000,0.000
Tue Mar  1 20:59:00,4.000,0.060,0.000,559690.000,7024.000,1620904.000,117092.000,1197100.000,0.000,1.000
Tue Mar  1 20:59:01,4.000,0.060,0.000,559691.000,7024.000,1620904.000,117092.000,1197100.000,0.000,0.000
Tue Mar  1 20:59:02,5.000,0.050,0.000,608388.000,7452.000,1620904.000,117092.000,1197104.000,0.000,0.000
Tue Mar  1 20:59:03,9.000,0.050,0.000,1006551.000,10953.000,1620904.000,117092.000,1197104.000,0.000,0.000
Tue Mar  1 20:59:04,9.000,0.050,0.000,1006551.000,10954.000,1620904.000,117092.000,1197104.000,0.000,1.000
Tue Mar  1 20:59:05,9.000,0.050,0.000,1006552.000,10954.000,1620904.000,117092.000,1197104.000,0.000,0.000
Tue Mar  1 20:59:06,9.000,0.050,0.000,1006551.000,10953.000,1620904.000,117092.000,1197104.000,0.000,1.000
Tue Mar  1 20:59:07,9.000,0.050,0.000,1006551.000,10954.000,1620904.000,117092.000,1197104.000,0.000,0.000
Tue Mar  1 20:59:08,9.000,0.050,0.000,1006551.000,10953.000,1620904.000,117092.000,1197104.000,0.000,0.000
Tue Mar  1 20:59:09,9.000,0.050,0.000,1006551.000,10954.000,1620904.000,117092.000,1197104.000,0.000,1.000
Tue Mar  1 20:59:10,9.000,0.050,0.000,1006552.000,10954.000,1620904.000,117092.000,1197104.000,0.000,0.000
Tue Mar  1 20:59:11,9.000,0.050,0.000,1006551.000,10953.000,1620904.000,117092.000,1197104.000,0.000,1.000
Tue Mar  1 20:59:12,19.000,0.050,0.000,989855.000,10629.000,1621356.000,116640.000,1197108.000,0.000,0.000
Tue Mar  1 20:59:13,6.000,0.050,0.000,876580.000,8190.000,1621356.000,116640.000,1197108.000,0.000,1.000
Tue Mar  1 20:59:14,6.000,0.050,0.000,876580.000,8190.000,1621356.000,116640.000,1197108.000,0.000,2.000
Tue Mar  1 20:59:15,6.000,0.050,0.000,876580.000,8190.000,1621356.000,116640.000,1197108.000,0.000,1.000
Tue Mar  1 20:59:16,6.000,0.050,0.000,876580.000,8189.000,1621356.000,116640.000,1197108.000,0.000,1.000
Tue Mar  1 20:59:17,6.000,0.050,0.000,876580.000,8190.000,1621356.000,116640.000,1197108.000,0.000,2.000
Tue Mar  1 20:59:18,6.000,0.050,0.000,876580.000,8190.000,1621356.000,116640.000,1197108.000,0.000,1.000
Tue Mar  1 20:59:19,6.000,0.050,0.000,876580.000,8190.000,1621356.000,116640.000,1197108.000,0.000,1.000
Tue Mar  1 20:59:20,6.000,0.050,0.000,876580.000,8189.000,1621356.000,116640.000,1197108.000,0.000,2.000
Tue Mar  1 20:59:21,6.000,0.050,0.000,876580.000,8190.000,1621356.000,116640.000,1197108.000,0.000,1.000
Tue Mar  1 20:59:22,6.000,0.040,0.000,852289.000,8109.000,1621356.000,116640.000,1197120.000,0.000,1.000
Tue Mar  1 20:59:23,5.000,0.040,0.000,653559.000,7442.000,1621356.000,116640.000,1197120.000,0.000,1.000
Tue Mar  1 20:59:24,5.000,0.040,0.000,653559.000,7442.000,1621356.000,116640.000,1197120.000,0.000,0.000
Tue Mar  1 20:59:25,5.000,0.040,0.000,653559.000,7442.000,1621356.000,116640.000,1197120.000,0.000,1.000
Tue Mar  1 20:59:26,5.000,0.040,0.000,653559.000,7443.000,1621356.000,116640.000,1197120.000,0.000,0.000
Tue Mar  1 20:59:27,5.000,0.040,0.000,653558.000,7442.000,1621356.000,116640.000,1197120.000,0.000,1.000
Tue Mar  1 20:59:28,5.000,0.040,0.000,653559.000,7442.000,1621356.000,116640.000,1197120.000,0.000,1.000
Tue Mar  1 20:59:29,5.000,0.040,0.000,653559.000,7442.000,1621356.000,116640.000,1197120.000,0.000,0.000
Tue Mar  1 20:59:30,5.000,0.040,0.000,653559.000,7443.000,1621356.000,116640.000,1197120.000,0.000,1.000
Tue Mar  1 20:59:31,5.000,0.040,0.000,653559.000,7442.000,1621356.000,116640.000,1197120.000,0.000,0.000
Tue Mar  1 20:59:32,5.000,0.030,0.000,680552.000,7770.000,1621356.000,116640.000,1197124.000,0.000,1.000
Tue Mar  1 20:59:33,6.000,0.030,0.000,902499.000,10463.000,1621356.000,116640.000,1197124.000,0.000,1.000
Tue Mar  1 20:59:34,6.000,0.030,0.000,902499.000,10464.000,1621356.000,116640.000,1197124.000,0.000,0.000
Tue Mar  1 20:59:35,6.000,0.030,0.000,902500.000,10464.000,1621356.000,116640.000,1197124.000,0.000,1.000
Tue Mar  1 20:59:36,6.000,0.030,0.000,902499.000,10464.000,1621356.000,116640.000,1197124.000,0.000,0.000
Tue Mar  1 20:59:37,6.000,0.030,0.000,902499.000,10464.000,1621356.000,116640.000,1197124.000,0.000,1.000
Tue Mar  1 20:59:38,6.000,0.030,0.000,902500.000,10464.000,1621356.000,116640.000,1197124.000,0.000,1.000
Tue Mar  1 20:59:39,6.000,0.030,0.000,902499.000,10463.000,1621356.000,116640.000,1197124.000,0.000,0.000
Tue Mar  1 20:59:40,6.000,0.030,0.000,902499.000,10464.000,1621356.000,116640.000,1197124.000,0.000,1.000
Tue Mar  1 20:59:41,6.000,0.030,0.000,902500.000,10464.000,1621356.000,116640.000,1197124.000,0.000,0.000
Tue Mar  1 20:59:42,6.000,0.030,0.000,874908.000,10163.000,1621356.000,116640.000,1197128.000,0.000,1.000
Tue Mar  1 20:59:43,8.000,0.030,0.000,647871.000,7687.000,1621356.000,116640.000,1197128.000,0.000,0.000
Tue Mar  1 20:59:44,8.000,0.030,0.000,647871.000,7686.000,1621356.000,116640.000,1197128.000,0.000,1.000
Tue Mar  1 20:59:45,8.000,0.030,0.000,647870.000,7687.000,1621356.000,116640.000,1197128.000,0.000,0.000
Tue Mar  1 20:59:46,8.000,0.030,0.000,647871.000,7687.000,1621356.000,116640.000,1197128.000,0.000,0.000
Tue Mar  1 20:59:47,8.000,0.030,0.000,647870.000,7686.000,1621356.000,116640.000,1197128.000,0.000,1.000
Tue Mar  1 20:59:48,8.000,0.030,0.000,647871.000,7687.000,1621356.000,116640.000,1197128.000,0.000,0.000
Tue Mar  1 20:59:49,8.000,0.030,0.000,647871.000,7687.000,1621356.000,116640.000,1197128.000,0.000,0.000
Tue Mar  1 20:59:50,8.000,0.030,0.000,647870.000,7686.000,1621356.000,116640.000,1197128.000,0.000,0.000
Tue Mar  1 20:59:51,8.000,0.030,0.000,647871.000,7687.000,1621356.000,116640.000,1197128.000,0.000,1.000
Tue Mar  1 20:59:52,8.000,0.020,0.000,664380.000,7774.000,1621356.000,116640.000,1197132.000,0.000,0.000
Tue Mar  1 20:59:53,13.000,0.020,0.000,800428.000,8492.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 20:59:54,13.000,0.020,0.000,800427.000,8493.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 20:59:55,13.000,0.020,0.000,800428.000,8492.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 20:59:56,13.000,0.020,0.000,800428.000,8493.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 20:59:57,13.000,0.020,0.000,800428.000,8492.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 20:59:58,13.000,0.020,0.000,800428.000,8493.000,1621356.000,116640.000,1197132.000,0.000,0.000
Tue Mar  1 20:59:59,13.000,0.020,0.000,800427.000,8492.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 21:00:00,13.000,0.020,0.000,800428.000,8492.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 21:00:01,13.000,0.020,0.000,800428.000,8493.000,1621356.000,116640.000,1197132.000,0.000,1.000
Tue Mar  1 21:00:02,13.000,0.020,0.000,825210.000,8896.000,1621356.000,116640.000,1197140.000,0.000,1.000
Tue Mar  1 21:00:03,12.000,0.020,0.000,1028362.000,12200.000,1621356.000,116640.000,1197140.000,0.000,0.000
Tue Mar  1 21:00:04,12.000,0.020,0.000,1028362.000,12201.000,1621356.000,116640.000,1197140.000,0.000,1.000
Tue Mar  1 21:00:05,12.000,0.020,0.000,1028363.000,12201.000,1621356.000,116640.000,1197140.000,0.000,0.000
Tue Mar  1 21:00:06,12.000,0.020,0.000,1028362.000,12201.000,1621356.000,116640.000,1197140.000,0.000,0.000
