Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Tue Mar  1 22:24:27,6.000,0.110,0.000,985056.000,12915.000,1621344.000,116652.000,1200880.000,0.000,0.000
Tue Mar  1 22:24:28,6.000,0.110,0.000,985057.000,12915.000,1621344.000,116652.000,1200880.000,0.000,0.000
Tue Mar  1 22:24:29,6.000,0.110,0.000,985057.000,12914.000,1621344.000,116652.000,1200880.000,0.000,1.000
Tue Mar  1 22:24:30,6.000,0.110,0.000,985057.000,12915.000,1621344.000,116652.000,1200880.000,0.000,0.000
Tue Mar  1 22:24:31,6.000,0.110,0.000,985057.000,12915.000,1621344.000,116652.000,1200880.000,0.000,1.000
Tue Mar  1 22:24:32,6.000,0.090,0.000,965142.000,12492.000,1621344.000,116652.000,1200884.000,0.000,0.000
Tue Mar  1 22:24:33,8.000,0.090,0.000,802087.000,9030.000,1621344.000,116652.000,1200884.000,0.000,1.000
Tue Mar  1 22:24:34,8.000,0.090,0.000,802088.000,9030.000,1621344.000,116652.000,1200884.000,0.000,1.000
Tue Mar  1 22:24:35,8.000,0.090,0.000,802087.000,9030.000,1621344.000,116652.000,1200884.000,0.000,0.000
Tue Mar  1 22:24:36,8.000,0.090,0.000,802088.000,9029.000,1621344.000,116652.000,1200884.000,0.000,1.000
Tue Mar  1 22:24:37,8.000,0.090,0.000,802087.000,9030.000,1621344.000,116652.000,1200884.000,0.000,1.000
Tue Mar  1 22:24:38,8.000,0.090,0.000,802088.000,9030.000,1621344.000,116652.000,1200884.000,0.000,1.000
Tue Mar  1 22:24:39,8.000,0.090,0.000,802087.000,9030.000,1621344.000,116652.000,1200884.000,0.000,1.000
Tue Mar  1 22:24:40,8.000,0.090,0.000,802088.000,9030.000,1621344.000,116652.000,1200884.000,0.000,0.000
Tue Mar  1 22:24:41,8.000,0.090,0.000,802087.000,9030.000,1621344.000,116652.000,1200884.000,0.000,1.000
Tue Mar  1 22:24:42,8.000,0.080,0.000,783290.000,8845.000,1621344.000,116652.000,1200888.000,0.000,1.000
Tue Mar  1 22:24:43,5.000,0.080,0.000,629389.000,7334.000,1621344.000,116652.000,1200888.000,0.000,3.000
Tue Mar  1 22:24:44,5.000,0.080,0.000,629388.000,7334.000,1621344.000,116652.000,1200888.000,0.000,2.000
Tue Mar  1 22:24:45,5.000,0.080,0.000,629388.000,7334.000,1621344.000,116652.000,1200888.000,0.000,2.000
Tue Mar  1 22:24:46,5.000,0.080,0.000,629388.000,7334.000,1621344.000,116652.000,1200888.000,0.000,3.000
Tue Mar  1 22:24:47,5.000,0.080,0.000,629388.000,7333.000,1621344.000,116652.000,1200888.000,0.000,2.000
Tue Mar  1 22:24:48,5.000,0.080,0.000,629388.000,7334.000,1621344.000,116652.000,1200888.000,0.000,3.000
Tue Mar  1 22:24:49,5.000,0.080,0.000,629388.000,7334.000,1621344.000,116652.000,1200888.000,0.000,2.000
Tue Mar  1 22:24:50,5.000,0.080,0.000,629388.000,7334.000,1621344.000,116652.000,1200888.000,0.000,2.000
Tue Mar  1 22:24:51,5.000,0.080,0.000,629388.000,7334.000,1621344.000,116652.000,1200888.000,0.000,3.000
Tue Mar  1 22:24:52,5.000,0.060,0.000,655375.000,7528.000,1621344.000,116652.000,1200892.000,0.000,2.000
Tue Mar  1 22:24:53,6.000,0.060,0.000,868345.000,9124.000,1621344.000,116652.000,1200892.000,0.000,1.000
Tue Mar  1 22:24:54,6.000,0.060,0.000,868345.000,9124.000,1621344.000,116652.000,1200892.000,0.000,0.000
Tue Mar  1 22:24:55,6.000,0.060,0.000,868346.000,9123.000,1621344.000,116652.000,1200892.000,0.000,1.000
Tue Mar  1 22:24:56,6.000,0.060,0.000,868345.000,9124.000,1621344.000,116652.000,1200892.000,0.000,0.000
Tue Mar  1 22:24:57,6.000,0.060,0.000,868345.000,9124.000,1621344.000,116652.000,1200892.000,0.000,1.000
Tue Mar  1 22:24:58,6.000,0.060,0.000,868346.000,9124.000,1621344.000,116652.000,1200892.000,0.000,1.000
Tue Mar  1 22:24:59,6.000,0.060,0.000,868345.000,9123.000,1621344.000,116652.000,1200892.000,0.000,0.000
Tue Mar  1 22:25:00,6.000,0.060,0.000,868345.000,9124.000,1621344.000,116652.000,1200892.000,0.000,1.000
Tue Mar  1 22:25:01,6.000,0.060,0.000,868346.000,9124.000,1621344.000,116652.000,1200892.000,0.000,0.000
Tue Mar  1 22:25:02,6.000,0.050,0.000,865685.000,9272.000,1621344.000,116652.000,1200900.000,0.000,1.000
Tue Mar  1 22:25:03,13.000,0.050,0.000,843912.000,10485.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:04,13.000,0.050,0.000,843912.000,10485.000,1621344.000,116652.000,1200900.000,0.000,4.000
Tue Mar  1 22:25:05,13.000,0.050,0.000,843913.000,10485.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:06,13.000,0.050,0.000,843912.000,10485.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:07,13.000,0.050,0.000,843912.000,10486.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:08,13.000,0.050,0.000,843913.000,10485.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:09,13.000,0.050,0.000,843912.000,10485.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:10,13.000,0.050,0.000,843912.000,10485.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:11,13.000,0.050,0.000,843913.000,10485.000,1621344.000,116652.000,1200900.000,0.000,3.000
Tue Mar  1 22:25:12,23.000,0.050,0.000,812796.000,9951.000,1621248.000,116748.000,1200904.000,0.000,3.000
Tue Mar  1 22:25:13,5.000,0.050,0.000,578250.000,5772.000,1621248.000,116748.000,1200904.000,0.000,0.000
Tue Mar  1 22:25:14,5.000,0.050,0.000,578250.000,5772.000,1621248.000,116748.000,1200904.000,0.000,0.000
Tue Mar  1 22:25:15,5.000,0.050,0.000,578250.000,5772.000,1621248.000,116748.000,1200904.000,0.000,1.000
Tue Mar  1 22:25:16,5.000,0.050,0.000,578249.000,5773.000,1621248.000,116748.000,1200904.000,0.000,0.000
Tue Mar  1 22:25:17,5.000,0.050,0.000,578250.000,5772.000,1621248.000,116748.000,1200904.000,0.000,0.000
Tue Mar  1 22:25:18,5.000,0.050,0.000,578250.000,5772.000,1621248.000,116748.000,1200904.000,0.000,0.000
Tue Mar  1 22:25:19,5.000,0.050,0.000,578250.000,5773.000,1621248.000,116748.000,1200904.000,0.000,0.000
Tue Mar  1 22:25:20,5.000,0.050,0.000,578250.000,5772.000,1621248.000,116748.000,1200904.000,0.000,1.000
Tue Mar  1 22:25:21,5.000,0.050,0.000,578250.000,5772.000,1621248.000,116748.000,1200904.000,0.000,0.000
Tue Mar  1 22:25:22,5.000,0.040,0.000,647507.000,6693.000,1621248.000,116748.000,1200912.000,0.000,0.000
Tue Mar  1 22:25:23,7.000,0.040,0.000,1215278.000,14239.000,1621248.000,116748.000,1200912.000,0.000,0.000
Tue Mar  1 22:25:24,7.000,0.040,0.000,1215277.000,14240.000,1621248.000,116748.000,1200912.000,0.000,1.000
Tue Mar  1 22:25:25,7.000,0.040,0.000,1215278.000,14239.000,1621248.000,116748.000,1200912.000,0.000,0.000
Tue Mar  1 22:25:26,7.000,0.040,0.000,1215278.000,14239.000,1621248.000,116748.000,1200912.000,0.000,1.000
Tue Mar  1 22:25:27,7.000,0.040,0.000,1215278.000,14239.000,1621248.000,116748.000,1200912.000,0.000,0.000
Tue Mar  1 22:25:28,7.000,0.040,0.000,1215277.000,14239.000,1621248.000,116748.000,1200912.000,0.000,0.000
Tue Mar  1 22:25:29,7.000,0.040,0.000,1215278.000,14240.000,1621248.000,116748.000,1200912.000,0.000,1.000
Tue Mar  1 22:25:30,7.000,0.040,0.000,1215278.000,14239.000,1621248.000,116748.000,1200912.000,0.000,0.000
Tue Mar  1 22:25:31,7.000,0.040,0.000,1215278.000,14239.000,1621248.000,116748.000,1200912.000,0.000,1.000
Tue Mar  1 22:25:32,7.000,0.030,0.000,1164658.000,13640.000,1621248.000,116748.000,1200916.000,0.000,0.000
Tue Mar  1 22:25:33,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,0.000
Tue Mar  1 22:25:34,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,1.000
Tue Mar  1 22:25:35,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,0.000
Tue Mar  1 22:25:36,5.000,0.030,0.000,745534.000,8676.000,1621248.000,116748.000,1200916.000,0.000,0.000
Tue Mar  1 22:25:37,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,1.000
Tue Mar  1 22:25:38,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,0.000
Tue Mar  1 22:25:39,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,0.000
Tue Mar  1 22:25:40,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,0.000
Tue Mar  1 22:25:41,5.000,0.030,0.000,745535.000,8676.000,1621248.000,116748.000,1200916.000,0.000,1.000
Tue Mar  1 22:25:42,5.000,0.030,0.000,740577.000,8681.000,1621248.000,116748.000,1200920.000,0.000,0.000
Tue Mar  1 22:25:43,5.000,0.030,0.000,699847.000,8722.000,1621248.000,116748.000,1200920.000,0.000,1.000
Tue Mar  1 22:25:44,5.000,0.030,0.000,699848.000,8723.000,1621248.000,116748.000,1200920.000,0.000,0.000
Tue Mar  1 22:25:45,5.000,0.030,0.000,699847.000,8723.000,1621248.000,116748.000,1200920.000,0.000,1.000
Tue Mar  1 22:25:46,5.000,0.030,0.000,699847.000,8723.000,1621248.000,116748.000,1200920.000,0.000,1.000
Tue Mar  1 22:25:47,5.000,0.030,0.000,699848.000,8723.000,1621248.000,116748.000,1200920.000,0.000,1.000
Tue Mar  1 22:25:48,5.000,0.030,0.000,699847.000,8723.000,1621248.000,116748.000,1200920.000,0.000,0.000
Tue Mar  1 22:25:49,5.000,0.030,0.000,699847.000,8722.000,1621248.000,116748.000,1200920.000,0.000,1.000
Tue Mar  1 22:25:50,5.000,0.030,0.000,699848.000,8723.000,1621248.000,116748.000,1200920.000,0.000,1.000
Tue Mar  1 22:25:51,5.000,0.030,0.000,699847.000,8723.000,1621248.000,116748.000,1200920.000,0.000,0.000
Tue Mar  1 22:25:52,5.000,0.020,0.000,730234.000,8953.000,1621248.000,116748.000,1200928.000,0.000,1.000
Tue Mar  1 22:25:53,7.000,0.020,0.000,980373.000,10843.000,1621248.000,116748.000,1200928.000,0.000,0.000
Tue Mar  1 22:25:54,7.000,0.020,0.000,980373.000,10844.000,1621248.000,116748.000,1200928.000,0.000,1.000
Tue Mar  1 22:25:55,7.000,0.020,0.000,980373.000,10844.000,1621248.000,116748.000,1200928.000,0.000,0.000
Tue Mar  1 22:25:56,7.000,0.020,0.000,980373.000,10844.000,1621248.000,116748.000,1200928.000,0.000,1.000
Tue Mar  1 22:25:57,7.000,0.020,0.000,980373.000,10843.000,1621248.000,116748.000,1200928.000,0.000,0.000
Tue Mar  1 22:25:58,7.000,0.020,0.000,980372.000,10844.000,1621248.000,116748.000,1200928.000,0.000,0.000
Tue Mar  1 22:25:59,7.000,0.020,0.000,980373.000,10844.000,1621248.000,116748.000,1200928.000,0.000,1.000
Tue Mar  1 22:26:00,7.000,0.020,0.000,980373.000,10844.000,1621248.000,116748.000,1200928.000,0.000,0.000
Tue Mar  1 22:26:01,7.000,0.020,0.000,980373.000,10843.000,1621248.000,116748.000,1200928.000,0.000,1.000
Tue Mar  1 22:26:02,7.000,0.020,0.000,939226.000,10427.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:03,6.000,0.020,0.000,602620.000,7013.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:04,6.000,0.020,0.000,602619.000,7014.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:05,6.000,0.020,0.000,602620.000,7014.000,1621248.000,116748.000,1200932.000,0.000,1.000
Tue Mar  1 22:26:06,6.000,0.020,0.000,602620.000,7013.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:07,6.000,0.020,0.000,602620.000,7014.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:08,6.000,0.020,0.000,602619.000,7013.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:09,6.000,0.020,0.000,602620.000,7014.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:10,6.000,0.020,0.000,602620.000,7013.000,1621248.000,116748.000,1200932.000,0.000,1.000
Tue Mar  1 22:26:11,6.000,0.020,0.000,602620.000,7014.000,1621248.000,116748.000,1200932.000,0.000,0.000
Tue Mar  1 22:26:12,6.000,0.020,0.000,596526.000,6872.000,1621180.000,116816.000,1200940.000,0.000,0.000
Tue Mar  1 22:26:13,7.000,0.020,0.000,574038.000,6004.000,1621180.000,116816.000,1200940.000,0.000,1.000
Tue Mar  1 22:26:14,7.000,0.020,0.000,574037.000,6005.000,1621180.000,116816.000,1200940.000,0.000,0.000
Tue Mar  1 22:26:15,7.000,0.020,0.000,574038.000,6004.000,1621180.000,116816.000,1200940.000,0.000,1.000
Tue Mar  1 22:26:16,7.000,0.020,0.000,574037.000,6004.000,1621180.000,116816.000,1200940.000,0.000,0.000
Tue Mar  1 22:26:17,7.000,0.020,0.000,574038.000,6004.000,1621180.000,116816.000,1200940.000,0.000,1.000
Tue Mar  1 22:26:18,7.000,0.020,0.000,574037.000,6005.000,1621180.000,116816.000,1200940.000,0.000,1.000
Tue Mar  1 22:26:19,7.000,0.020,0.000,574038.000,6004.000,1621180.000,116816.000,1200940.000,0.000,0.000
Tue Mar  1 22:26:20,7.000,0.020,0.000,574037.000,6004.000,1621180.000,116816.000,1200940.000,0.000,1.000
Tue Mar  1 22:26:21,7.000,0.020,0.000,574037.000,6004.000,1621180.000,116816.000,1200940.000,0.000,0.000
Tue Mar  1 22:26:22,7.000,0.010,0.000,696845.000,7376.000,1621180.000,116816.000,1200948.000,0.000,1.000
Tue Mar  1 22:26:23,7.000,0.010,4.000,1704089.000,18626.000,1621180.000,116816.000,1200948.000,0.000,2.000
Tue Mar  1 22:26:24,7.000,0.010,4.000,1704089.000,18625.000,1621180.000,116816.000,1200948.000,0.000,1.000
Tue Mar  1 22:26:25,7.000,0.010,4.000,1704088.000,18626.000,1621180.000,116816.000,1200948.000,0.000,2.000
Tue Mar  1 22:26:26,7.000,0.010,4.000,1704089.000,18626.000,1621180.000,116816.000,1200948.000,0.000,1.000
Tue Mar  1 22:26:27,7.000,0.010,4.000,1704089.000,18625.000,1621180.000,116816.000,1200948.000,0.000,2.000
Tue Mar  1 22:26:28,7.000,0.010,4.000,1704089.000,18626.000,1621180.000,116816.000,1200948.000,0.000,1.000
Tue Mar  1 22:26:29,7.000,0.010,4.000,1704088.000,18625.000,1621180.000,116816.000,1200948.000,0.000,2.000
Tue Mar  1 22:26:30,7.000,0.010,4.000,1704089.000,18626.000,1621180.000,116816.000,1200948.000,0.000,1.000
Tue Mar  1 22:26:31,7.000,0.010,4.000,1704089.000,18626.000,1621180.000,116816.000,1200948.000,0.000,2.000
Tue Mar  1 22:26:32,7.000,0.010,3.000,1594409.000,17584.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:33,5.000,0.010,0.000,692841.000,9021.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:34,5.000,0.010,0.000,692841.000,9022.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:35,5.000,0.010,0.000,692841.000,9022.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:36,5.000,0.010,0.000,692841.000,9022.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:37,5.000,0.010,0.000,692841.000,9021.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:38,5.000,0.010,0.000,692841.000,9022.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:39,5.000,0.010,0.000,692841.000,9022.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:40,5.000,0.010,0.000,692841.000,9022.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:41,5.000,0.010,0.000,692841.000,9022.000,1621180.000,116816.000,1200956.000,0.000,1.000
Tue Mar  1 22:26:42,4.000,0.090,0.000,692382.000,9005.000,1621180.000,116816.000,1200960.000,0.000,1.000
Tue Mar  1 22:26:43,4.000,0.090,0.000,688619.000,8868.000,1621180.000,116816.000,1200960.000,0.000,1.000
Tue Mar  1 22:26:44,4.000,0.090,0.000,688620.000,8868.000,1621180.000,116816.000,1200960.000,0.000,0.000
Tue Mar  1 22:26:45,4.000,0.090,0.000,688619.000,8869.000,1621180.000,116816.000,1200960.000,0.000,1.000
Tue Mar  1 22:26:46,4.000,0.090,0.000,688619.000,8868.000,1621180.000,116816.000,1200960.000,0.000,0.000
Tue Mar  1 22:26:47,4.000,0.090,0.000,688619.000,8868.000,1621180.000,116816.000,1200960.000,0.000,1.000
Tue Mar  1 22:26:48,4.000,0.090,0.000,688619.000,8869.000,1621180.000,116816.000,1200960.000,0.000,0.000
Tue Mar  1 22:26:49,4.000,0.090,0.000,688619.000,8868.000,1621180.000,116816.000,1200960.000,0.000,1.000
Tue Mar  1 22:26:50,4.000,0.090,0.000,688619.000,8868.000,1621180.000,116816.000,1200960.000,0.000,0.000
Tue Mar  1 22:26:51,4.000,0.090,0.000,688619.000,8868.000,1621180.000,116816.000,1200960.000,0.000,1.000
Tue Mar  1 22:26:52,5.000,0.080,0.000,660702.000,8464.000,1621180.000,116816.000,1200964.000,0.000,0.000
Tue Mar  1 22:26:53,9.000,0.080,0.000,431719.000,5143.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:26:54,9.000,0.080,0.000,431719.000,5142.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:26:55,9.000,0.080,0.000,431719.000,5143.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:26:56,9.000,0.080,0.000,431719.000,5142.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:26:57,9.000,0.080,0.000,431718.000,5143.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:26:58,9.000,0.080,0.000,431719.000,5143.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:26:59,9.000,0.080,0.000,431719.000,5142.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:27:00,9.000,0.080,0.000,431719.000,5143.000,1621180.000,116816.000,1200964.000,0.000,1.000
Tue Mar  1 22:27:01,9.000,0.080,0.000,431719.000,5143.000,1621180.000,116816.000,1200964.000,0.000,2.000
Tue Mar  1 22:27:02,9.000,0.060,0.000,500921.000,5875.000,1621180.000,116816.000,1200968.000,0.000,2.000
Tue Mar  1 22:27:03,6.000,0.060,0.000,1069039.000,11889.000,1621180.000,116816.000,1200968.000,0.000,1.000
Tue Mar  1 22:27:04,6.000,0.060,0.000,1069040.000,11889.000,1621180.000,116816.000,1200968.000,0.000,0.000
Tue Mar  1 22:27:05,6.000,0.060,0.000,1069040.000,11890.000,1621180.000,116816.000,1200968.000,0.000,1.000
Tue Mar  1 22:27:06,6.000,0.060,0.000,1069040.000,11889.000,1621180.000,116816.000,1200968.000,0.000,0.000
Tue Mar  1 22:27:07,6.000,0.060,0.000,1069040.000,11889.000,1621180.000,116816.000,1200968.000,0.000,1.000
Tue Mar  1 22:27:08,6.000,0.060,0.000,1069040.000,11890.000,1621180.000,116816.000,1200968.000,0.000,0.000
Tue Mar  1 22:27:09,6.000,0.060,0.000,1069040.000,11889.000,1621180.000,116816.000,1200968.000,0.000,1.000
Tue Mar  1 22:27:10,6.000,0.060,0.000,1069040.000,11889.000,1621180.000,116816.000,1200968.000,0.000,0.000
Tue Mar  1 22:27:11,6.000,0.060,0.000,1069040.000,11889.000,1621180.000,116816.000,1200968.000,0.000,1.000
Tue Mar  1 22:27:12,6.000,0.050,0.000,1063925.000,11652.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:13,5.000,0.050,0.000,1050639.000,9977.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:14,5.000,0.050,0.000,1050640.000,9977.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:15,5.000,0.050,0.000,1050640.000,9978.000,1620204.000,117792.000,1200972.000,0.000,1.000
Tue Mar  1 22:27:16,5.000,0.050,0.000,1050640.000,9977.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:17,5.000,0.050,0.000,1050639.000,9977.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:18,5.000,0.050,0.000,1050640.000,9978.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:19,5.000,0.050,0.000,1050640.000,9977.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:20,5.000,0.050,0.000,1050640.000,9977.000,1620204.000,117792.000,1200972.000,0.000,1.000
Tue Mar  1 22:27:21,5.000,0.050,0.000,1050639.000,9977.000,1620204.000,117792.000,1200972.000,0.000,0.000
Tue Mar  1 22:27:22,5.000,0.050,0.000,1034651.000,10016.000,1620204.000,117792.000,1200984.000,0.000,0.000
Tue Mar  1 22:27:23,6.000,0.050,0.000,903557.000,10333.000,1620204.000,117792.000,1200984.000,0.000,0.000
Tue Mar  1 22:27:24,6.000,0.050,0.000,903557.000,10333.000,1620204.000,117792.000,1200984.000,0.000,1.000
Tue Mar  1 22:27:25,6.000,0.050,0.000,903556.000,10333.000,1620204.000,117792.000,1200984.000,0.000,0.000
Tue Mar  1 22:27:26,6.000,0.050,0.000,903557.000,10333.000,1620204.000,117792.000,1200984.000,0.000,0.000
Tue Mar  1 22:27:27,6.000,0.050,0.000,903557.000,10334.000,1620204.000,117792.000,1200984.000,0.000,1.000
Tue Mar  1 22:27:28,6.000,0.050,0.000,903557.000,10333.000,1620204.000,117792.000,1200984.000,0.000,0.000
Tue Mar  1 22:27:29,6.000,0.050,0.000,903557.000,10333.000,1620204.000,117792.000,1200984.000,0.000,0.000
Tue Mar  1 22:27:30,6.000,0.050,0.000,903557.000,10333.000,1620204.000,117792.000,1200984.000,0.000,0.000
Tue Mar  1 22:27:31,6.000,0.050,0.000,903557.000,10333.000,1620204.000,117792.000,1200984.000,0.000,1.000
Tue Mar  1 22:27:32,5.000,0.040,0.000,860376.000,9888.000,1620204.000,117792.000,1200988.000,0.000,0.000
Tue Mar  1 22:27:33,4.000,0.040,0.000,505078.000,6234.000,1620204.000,117792.000,1200988.000,0.000,2.000
Tue Mar  1 22:27:34,4.000,0.040,0.000,505078.000,6233.000,1620204.000,117792.000,1200988.000,0.000,1.000
Tue Mar  1 22:27:35,4.000,0.040,0.000,505078.000,6233.000,1620204.000,117792.000,1200988.000,0.000,1.000
Tue Mar  1 22:27:36,4.000,0.040,0.000,505078.000,6234.000,1620204.000,117792.000,1200988.000,0.000,2.000
Tue Mar  1 22:27:37,4.000,0.040,0.000,505077.000,6233.000,1620204.000,117792.000,1200988.000,0.000,1.000
Tue Mar  1 22:27:38,4.000,0.040,0.000,505078.000,6233.000,1620204.000,117792.000,1200988.000,0.000,2.000
Tue Mar  1 22:27:39,4.000,0.040,0.000,505078.000,6234.000,1620204.000,117792.000,1200988.000,0.000,1.000
Tue Mar  1 22:27:40,4.000,0.040,0.000,505078.000,6233.000,1620204.000,117792.000,1200988.000,0.000,1.000
Tue Mar  1 22:27:41,4.000,0.040,0.000,505078.000,6233.000,1620204.000,117792.000,1200988.000,0.000,2.000
Tue Mar  1 22:27:42,4.000,0.030,0.000,478263.000,5895.000,1620204.000,117792.000,1200992.000,0.000,1.000
Tue Mar  1 22:27:43,4.000,0.030,0.000,257608.000,3113.000,1620204.000,117792.000,1200992.000,0.000,0.000
Tue Mar  1 22:27:44,4.000,0.030,0.000,257608.000,3113.000,1620204.000,117792.000,1200992.000,0.000,1.000
Tue Mar  1 22:27:45,4.000,0.030,0.000,257608.000,3113.000,1620204.000,117792.000,1200992.000,0.000,0.000
Tue Mar  1 22:27:46,4.000,0.030,0.000,257609.000,3113.000,1620204.000,117792.000,1200992.000,0.000,1.000
Tue Mar  1 22:27:47,4.000,0.030,0.000,257608.000,3113.000,1620204.000,117792.000,1200992.000,0.000,0.000
Tue Mar  1 22:27:48,4.000,0.030,0.000,257608.000,3113.000,1620204.000,117792.000,1200992.000,0.000,0.000
Tue Mar  1 22:27:49,4.000,0.030,0.000,257608.000,3113.000,1620204.000,117792.000,1200992.000,0.000,1.000
Tue Mar  1 22:27:50,4.000,0.030,0.000,257608.000,3113.000,1620204.000,117792.000,1200992.000,0.000,0.000
Tue Mar  1 22:27:51,4.000,0.030,0.000,257609.000,3113.000,1620204.000,117792.000,1200992.000,0.000,1.000
Tue Mar  1 22:27:52,4.000,0.030,0.000,276954.000,3432.000,1620204.000,117792.000,1200996.000,0.000,0.000
Tue Mar  1 22:27:53,4.000,0.030,0.000,436218.000,6057.000,1620204.000,117792.000,1200996.000,0.000,1.000
Tue Mar  1 22:27:54,4.000,0.030,0.000,436217.000,6057.000,1620204.000,117792.000,1200996.000,0.000,0.000
Tue Mar  1 22:27:55,4.000,0.030,0.000,436218.000,6057.000,1620204.000,117792.000,1200996.000,0.000,1.000
Tue Mar  1 22:27:56,4.000,0.030,0.000,436218.000,6057.000,1620204.000,117792.000,1200996.000,0.000,0.000
Tue Mar  1 22:27:57,4.000,0.030,0.000,436217.000,6057.000,1620204.000,117792.000,1200996.000,0.000,1.000
Tue Mar  1 22:27:58,4.000,0.030,0.000,436218.000,6057.000,1620204.000,117792.000,1200996.000,0.000,0.000
Tue Mar  1 22:27:59,4.000,0.030,0.000,436217.000,6057.000,1620204.000,117792.000,1200996.000,0.000,1.000
Tue Mar  1 22:28:00,4.000,0.030,0.000,436218.000,6057.000,1620204.000,117792.000,1200996.000,0.000,0.000
Tue Mar  1 22:28:01,4.000,0.030,0.000,436218.000,6056.000,1620204.000,117792.000,1200996.000,0.000,1.000
Tue Mar  1 22:28:02,6.000,0.020,0.000,437703.000,6047.000,1620204.000,117792.000,1201000.000,0.000,0.000
Tue Mar  1 22:28:03,17.000,0.020,0.000,449863.000,5962.000,1620204.000,117792.000,1201000.000,0.000,3.000
Tue Mar  1 22:28:04,17.000,0.020,0.000,449862.000,5961.000,1620204.000,117792.000,1201000.000,0.000,3.000
Tue Mar  1 22:28:05,17.000,0.020,0.000,449863.000,5961.000,1620204.000,117792.000,1201000.000,0.000,3.000
Tue Mar  1 22:28:06,17.000,0.020,0.000,449863.000,5962.000,1620204.000,117792.000,1201000.000,0.000,3.000
Tue Mar  1 22:28:07,17.000,0.020,0.000,449863.000,5961.000,1620204.000,117792.000,1201000.000,0.000,2.000
Tue Mar  1 22:28:08,17.000,0.020,0.000,449862.000,5962.000,1620204.000,117792.000,1201000.000,0.000,3.000
Tue Mar  1 22:28:09,17.000,0.020,0.000,449863.000,5961.000,1620204.000,117792.000,1201000.000,0.000,3.000
