TS,Buffer,Freezing,QoE1,QoE2,Representation,Response,Server,ChunkID
1456865221.876329,4.908638000488281,0,3.79397689936283,2.5879537987256596,4,0.09123396873474121,104.155.17.18,0
1456865221.983612,9.801354885101318,0,4.9999536060530145,4.999907212106029,9,0.10686302185058594,104.155.17.18,1
1456865222.045515,14.739451885223389,0,4.9999536060530145,4.999907212106029,9,0.061509132385253906,104.155.17.18,2
1456865222.127414,19.65755295753479,0,4.9999536060530145,4.999907212106029,9,0.0815880298614502,104.155.17.18,3
1456865222.245083,24.539883852005005,0,4.9999536060530145,4.999907212106029,9,0.11728215217590332,104.155.17.18,4
1456865222.364549,29.42041802406311,0,4.9999536060530145,4.999907212106029,9,0.11905884742736816,104.155.17.18,5
1456865226.921181,29.863785982131958,0,4.9999536060530145,4.999907212106029,9,0.1312088966369629,104.155.17.18,6
1456865231.867634,29.917332887649536,0,4.9999536060530145,4.999907212106029,9,0.07715511322021484,104.155.17.18,7
1456865236.909208,29.87575888633728,0,4.9999536060530145,4.999907212106029,9,0.11872601509094238,104.155.17.18,8
1456865241.961374,29.82359290122986,0,4.9999536060530145,4.999907212106029,9,0.1709301471710205,104.155.17.18,9
1456865246.949855,29.83511185646057,0,4.9999536060530145,4.999907212106029,9,0.15935516357421875,104.155.17.18,10
1456865251.904772,29.880194902420044,0,4.9999536060530145,4.999907212106029,9,0.11444592475891113,104.155.17.18,11
1456865256.892576,29.892390966415405,0,4.9999536060530145,4.999907212106029,9,0.10210609436035156,104.155.17.18,12
1456865261.85983,29.925137042999268,0,4.9999536060530145,4.999907212106029,9,0.06930685043334961,104.155.17.18,13
1456865266.848229,29.93673801422119,0,4.9999536060530145,4.999907212106029,9,0.0576939582824707,104.155.17.18,14
1456865271.98257,29.80239701271057,0,4.9999536060530145,4.999907212106029,9,0.1920149326324463,104.155.17.18,15
1456865276.895618,29.88934898376465,0,4.9999536060530145,4.999907212106029,9,0.10518884658813477,104.155.17.18,16
1456865281.876646,29.908320903778076,0,4.9999536060530145,4.999907212106029,9,0.08617401123046875,104.155.17.18,17
1456865286.883057,29.901909828186035,0,4.9999536060530145,4.999907212106029,9,0.09255123138427734,104.155.17.18,18
1456865291.873922,29.91104483604431,0,4.9999536060530145,4.999907212106029,9,0.08335208892822266,104.155.17.18,19
1456865296.90127,29.883697032928467,0,4.9999536060530145,4.999907212106029,9,0.11071991920471191,104.155.17.18,20
1456865301.882916,29.902050971984863,0,4.9999536060530145,4.999907212106029,9,0.09229803085327148,104.155.17.18,21
1456865306.883634,29.90133285522461,0,4.9999536060530145,4.999907212106029,9,0.09316205978393555,104.155.17.18,22
1456865311.979279,29.80568790435791,0,4.9999536060530145,4.999907212106029,9,0.1888260841369629,104.155.17.18,23
1456865316.890276,29.894690990447998,0,4.9999536060530145,4.999907212106029,9,0.09998488426208496,104.155.17.18,24
1456865321.921684,29.863282918930054,0,4.9999536060530145,4.999907212106029,9,0.13132405281066895,104.155.17.18,25
1456865326.914297,29.870669841766357,0,4.9999536060530145,4.999907212106029,9,0.12392210960388184,104.155.17.18,26
1456865331.829864,29.955102920532227,0,4.9999536060530145,4.999907212106029,9,0.039379119873046875,104.155.17.18,27
1456865336.82646,29.95850706100464,0,4.9999536060530145,4.999907212106029,9,0.03595590591430664,104.155.17.18,28
1456865341.818299,29.966667890548706,0,4.9999536060530145,4.999907212106029,9,0.02777099609375,104.155.17.18,29
1456865346.826343,29.9586238861084,0,4.9999536060530145,4.999907212106029,9,0.03573203086853027,104.155.17.18,30
1456865351.816082,29.96888494491577,0,4.9999536060530145,4.999907212106029,9,0.02548694610595703,104.155.17.18,31
1456865356.842507,29.94246006011963,0,4.9999536060530145,4.999907212106029,9,0.05193495750427246,104.155.17.18,32
1456865361.832554,29.952412843704224,0,4.9999536060530145,4.999907212106029,9,0.04205513000488281,104.155.17.18,33
1456865366.808606,29.97636103630066,0,4.9999536060530145,4.999907212106029,9,0.018085956573486328,104.155.17.18,34
1456865371.839986,29.94498085975647,0,4.9999536060530145,4.999907212106029,9,0.049491167068481445,104.155.17.18,35
1456865376.848342,29.936625003814697,0,4.9999536060530145,4.999907212106029,9,0.057701826095581055,104.155.17.18,36
1456865381.833165,29.951802015304565,0,4.9999536060530145,4.999907212106029,9,0.04271697998046875,104.155.17.18,37
1456865386.837577,29.947389841079712,0,4.9999536060530145,4.999907212106029,9,0.04710817337036133,104.155.17.18,38
1456865391.828631,29.95633602142334,0,4.9999536060530145,4.999907212106029,9,0.03816485404968262,104.155.17.18,39
1456865396.820331,29.964635848999023,0,4.9999536060530145,4.999907212106029,9,0.029955148696899414,104.155.17.18,40
1456865401.825352,29.959614992141724,0,4.9999536060530145,4.999907212106029,9,0.034886837005615234,104.155.17.18,41
1456865406.840895,29.944072008132935,0,4.9999536060530145,4.999907212106029,9,0.05046701431274414,104.155.17.18,42
1456865411.824941,29.960026025772095,0,4.9999536060530145,4.999907212106029,9,0.034474849700927734,104.155.17.18,43
1456865416.828712,29.956254959106445,0,4.9999536060530145,4.999907212106029,9,0.03814291954040527,104.155.17.18,44
1456865421.838125,29.946841955184937,0,4.9999536060530145,4.999907212106029,9,0.047698020935058594,104.155.17.18,45
1456865426.82195,29.963016986846924,0,4.9999536060530145,4.999907212106029,9,0.031540870666503906,104.155.17.18,46
1456865431.822219,29.962748050689697,0,4.9999536060530145,4.999907212106029,9,0.031822919845581055,104.155.17.18,47
1456865436.853511,29.931455850601196,0,4.9999536060530145,4.999907212106029,9,0.0630950927734375,104.155.17.18,48
1456865441.830546,29.954421043395996,0,4.9999536060530145,4.999907212106029,9,0.040120840072631836,104.155.17.18,49
1456865446.82375,29.961216926574707,0,4.9999536060530145,4.999907212106029,9,0.033277034759521484,104.155.17.18,50
1456865451.835334,29.9496328830719,0,4.9999536060530145,4.999907212106029,9,0.044773101806640625,104.155.17.18,51
1456865456.83054,29.954427003860474,0,4.9999536060530145,4.999907212106029,9,0.04000401496887207,104.155.17.18,52
1456865461.825313,29.959653854370117,0,4.9999536060530145,4.999907212106029,9,0.03476309776306152,104.155.17.18,53
1456865466.842801,29.942165851593018,0,4.9999536060530145,4.999907212106029,9,0.052169084548950195,104.155.17.18,54
1456865471.82606,29.958906888961792,0,4.9999536060530145,4.999907212106029,9,0.03556108474731445,104.155.17.18,55
1456865476.829167,29.95580005645752,0,4.9999536060530145,4.999907212106029,9,0.03872084617614746,104.155.17.18,56
1456865481.816319,29.968647956848145,0,4.9999536060530145,4.999907212106029,9,0.02583909034729004,104.155.17.18,57
1456865486.820335,29.964632034301758,0,4.9999536060530145,4.999907212106029,9,0.029831886291503906,104.155.17.18,58
1456865491.829783,29.95518398284912,0,4.9999536060530145,4.999907212106029,9,0.03923392295837402,104.155.17.18,59
1456865496.908661,29.87630605697632,0,4.9999536060530145,4.999907212106029,9,0.11815381050109863,104.155.17.18,60
1456865501.820337,29.964629888534546,0,4.9999536060530145,4.999907212106029,9,0.02978515625,104.155.17.18,61
1456865506.822541,29.96242594718933,0,4.9999536060530145,4.999907212106029,9,0.03196001052856445,104.155.17.18,62
1456865511.823684,29.961282968521118,0,4.9999536060530145,4.999907212106029,9,0.0332179069519043,104.155.17.18,63
1456865516.82672,29.95824694633484,0,4.9999536060530145,4.999907212106029,9,0.036212921142578125,104.155.17.18,64
1456865521.821428,29.963538885116577,0,4.9999536060530145,4.999907212106029,9,0.030946016311645508,104.155.17.18,65
1456865526.81445,29.97051692008972,0,4.9999536060530145,4.999907212106029,9,0.023927927017211914,104.155.17.18,66
