Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Mon Feb 22 13:30:02,8.000,0.240,0.000,0.000,0.000,238892.000,1499104.000,74564.000,0.000,0.000
Mon Feb 22 13:30:03,8.000,0.240,0.000,0.000,0.000,238892.000,1499104.000,74564.000,0.000,1.000
Mon Feb 22 13:30:04,8.000,0.240,0.000,0.000,0.000,238892.000,1499104.000,74564.000,0.000,0.000
Mon Feb 22 13:30:05,8.000,0.240,0.000,0.000,0.000,238892.000,1499104.000,74564.000,0.000,1.000
Mon Feb 22 13:30:06,2.000,0.200,0.000,81.000,155.000,238892.000,1499104.000,74568.000,0.000,1.000
Mon Feb 22 13:30:07,2.000,0.200,0.000,82.000,154.000,238892.000,1499104.000,74568.000,0.000,0.000
Mon Feb 22 13:30:08,2.000,0.200,0.000,81.000,155.000,238892.000,1499104.000,74568.000,0.000,1.000
Mon Feb 22 13:30:09,2.000,0.200,0.000,81.000,155.000,238892.000,1499104.000,74568.000,0.000,0.000
Mon Feb 22 13:30:10,2.000,0.200,0.000,81.000,154.000,238892.000,1499104.000,74568.000,0.000,1.000
Mon Feb 22 13:30:11,2.000,0.200,0.000,82.000,155.000,238892.000,1499104.000,74568.000,0.000,1.000
Mon Feb 22 13:30:12,2.000,0.200,0.000,81.000,155.000,238892.000,1499104.000,74568.000,0.000,0.000
Mon Feb 22 13:30:13,2.000,0.200,0.000,81.000,155.000,238892.000,1499104.000,74568.000,0.000,1.000
Mon Feb 22 13:30:14,2.000,0.200,0.000,82.000,154.000,238892.000,1499104.000,74568.000,0.000,0.000
Mon Feb 22 13:30:15,2.000,0.200,0.000,81.000,155.000,238892.000,1499104.000,74568.000,0.000,1.000
Mon Feb 22 13:30:16,14.000,0.170,0.000,35.000,43.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:17,4.000,0.170,0.000,35.000,43.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:18,4.000,0.170,0.000,34.000,43.000,238504.000,1499492.000,74572.000,0.000,1.000
Mon Feb 22 13:30:19,4.000,0.170,0.000,35.000,43.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:20,4.000,0.170,0.000,35.000,43.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:21,4.000,0.170,0.000,35.000,44.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:22,4.000,0.170,0.000,35.000,43.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:23,4.000,0.170,0.000,34.000,43.000,238504.000,1499492.000,74572.000,0.000,1.000
Mon Feb 22 13:30:24,4.000,0.170,0.000,35.000,43.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:25,4.000,0.170,0.000,35.000,43.000,238504.000,1499492.000,74572.000,0.000,0.000
Mon Feb 22 13:30:26,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:27,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:28,3.000,0.140,0.000,19.000,12.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:29,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:30,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:31,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,2.000
Mon Feb 22 13:30:32,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:33,3.000,0.140,0.000,19.000,12.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:34,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:35,3.000,0.140,0.000,18.000,11.000,238504.000,1499492.000,74584.000,0.000,1.000
Mon Feb 22 13:30:36,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:37,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:38,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:39,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:40,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,1.000
Mon Feb 22 13:30:41,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:42,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:43,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:44,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:45,3.000,0.120,0.000,0.000,0.000,238504.000,1499492.000,74588.000,0.000,2.000
Mon Feb 22 13:30:46,3.000,0.100,0.000,35.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:47,3.000,0.100,0.000,34.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:48,3.000,0.100,0.000,35.000,9.000,238504.000,1499492.000,74592.000,0.000,1.000
Mon Feb 22 13:30:49,3.000,0.100,0.000,35.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:50,3.000,0.100,0.000,34.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:51,3.000,0.100,0.000,35.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:52,3.000,0.100,0.000,35.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:53,3.000,0.100,0.000,35.000,9.000,238504.000,1499492.000,74592.000,0.000,1.000
Mon Feb 22 13:30:54,3.000,0.100,0.000,34.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:55,3.000,0.100,0.000,35.000,9.000,238504.000,1499492.000,74592.000,0.000,0.000
Mon Feb 22 13:30:56,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,0.000
Mon Feb 22 13:30:57,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,1.000
Mon Feb 22 13:30:58,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,0.000
Mon Feb 22 13:30:59,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,0.000
Mon Feb 22 13:31:00,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,0.000
Mon Feb 22 13:31:01,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,1.000
Mon Feb 22 13:31:02,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,0.000
Mon Feb 22 13:31:03,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,0.000
Mon Feb 22 13:31:04,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,1.000
Mon Feb 22 13:31:05,6.000,0.090,0.000,0.000,0.000,238504.000,1499492.000,74596.000,0.000,0.000
Mon Feb 22 13:31:06,2.000,0.070,0.000,43.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:07,2.000,0.070,0.000,44.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:08,2.000,0.070,0.000,43.000,280.000,238504.000,1499492.000,74600.000,0.000,2.000
Mon Feb 22 13:31:09,2.000,0.070,0.000,44.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:10,2.000,0.070,0.000,43.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:11,2.000,0.070,0.000,43.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:12,2.000,0.070,0.000,44.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:13,2.000,0.070,0.000,43.000,280.000,238504.000,1499492.000,74600.000,0.000,2.000
Mon Feb 22 13:31:14,2.000,0.070,0.000,44.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:15,2.000,0.070,0.000,43.000,280.000,238504.000,1499492.000,74600.000,0.000,1.000
Mon Feb 22 13:31:16,12.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,0.000
Mon Feb 22 13:31:17,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,1.000
Mon Feb 22 13:31:18,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,0.000
Mon Feb 22 13:31:19,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,1.000
Mon Feb 22 13:31:20,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,0.000
Mon Feb 22 13:31:21,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,1.000
Mon Feb 22 13:31:22,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,0.000
Mon Feb 22 13:31:23,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,1.000
Mon Feb 22 13:31:24,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,0.000
Mon Feb 22 13:31:25,2.000,0.060,0.000,0.000,0.000,238968.000,1499028.000,74608.000,0.000,1.000
Mon Feb 22 13:31:26,3.000,0.050,0.000,49.000,54.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:27,3.000,0.050,0.000,49.000,55.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:28,3.000,0.050,0.000,48.000,54.000,238968.000,1499028.000,74616.000,0.000,1.000
Mon Feb 22 13:31:29,3.000,0.050,0.000,49.000,54.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:30,3.000,0.050,0.000,49.000,54.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:31,3.000,0.050,0.000,49.000,55.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:32,3.000,0.050,0.000,49.000,54.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:33,3.000,0.050,0.000,48.000,54.000,238968.000,1499028.000,74616.000,0.000,1.000
Mon Feb 22 13:31:34,3.000,0.050,0.000,49.000,55.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:35,3.000,0.050,0.000,49.000,54.000,238968.000,1499028.000,74616.000,0.000,0.000
Mon Feb 22 13:31:36,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:37,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:38,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,1.000
Mon Feb 22 13:31:39,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:40,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:41,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:42,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:43,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,1.000
Mon Feb 22 13:31:44,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:45,3.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74620.000,0.000,0.000
Mon Feb 22 13:31:46,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,0.000
Mon Feb 22 13:31:47,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,1.000
Mon Feb 22 13:31:48,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,0.000
Mon Feb 22 13:31:49,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,1.000
Mon Feb 22 13:31:50,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,0.000
Mon Feb 22 13:31:51,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,0.000
Mon Feb 22 13:31:52,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,1.000
Mon Feb 22 13:31:53,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,0.000
Mon Feb 22 13:31:54,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,1.000
Mon Feb 22 13:31:55,2.000,0.040,0.000,0.000,0.000,238968.000,1499028.000,74624.000,0.000,0.000
Mon Feb 22 13:31:56,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,0.000
Mon Feb 22 13:31:57,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,1.000
Mon Feb 22 13:31:58,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,0.000
Mon Feb 22 13:31:59,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,1.000
Mon Feb 22 13:32:00,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,0.000
Mon Feb 22 13:32:01,7.000,0.030,0.000,41.000,9.000,238968.000,1499028.000,74628.000,0.000,0.000
Mon Feb 22 13:32:02,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,1.000
Mon Feb 22 13:32:03,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,0.000
Mon Feb 22 13:32:04,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,1.000
Mon Feb 22 13:32:05,7.000,0.030,0.000,40.000,9.000,238968.000,1499028.000,74628.000,0.000,0.000
Mon Feb 22 13:32:06,2.000,0.030,0.000,81.000,149.000,238968.000,1499028.000,74636.000,0.000,1.000
Mon Feb 22 13:32:07,2.000,0.030,0.000,82.000,150.000,238968.000,1499028.000,74636.000,0.000,0.000
Mon Feb 22 13:32:08,2.000,0.030,0.000,81.000,149.000,238968.000,1499028.000,74636.000,0.000,1.000
Mon Feb 22 13:32:09,2.000,0.030,0.000,81.000,149.000,238968.000,1499028.000,74636.000,0.000,0.000
Mon Feb 22 13:32:10,2.000,0.030,0.000,81.000,149.000,238968.000,1499028.000,74636.000,0.000,1.000
Mon Feb 22 13:32:11,2.000,0.030,0.000,82.000,150.000,238968.000,1499028.000,74636.000,0.000,1.000
Mon Feb 22 13:32:12,2.000,0.030,0.000,81.000,149.000,238968.000,1499028.000,74636.000,0.000,0.000
Mon Feb 22 13:32:13,2.000,0.030,0.000,81.000,149.000,238968.000,1499028.000,74636.000,0.000,1.000
Mon Feb 22 13:32:14,2.000,0.030,0.000,82.000,150.000,238968.000,1499028.000,74636.000,0.000,0.000
Mon Feb 22 13:32:15,2.000,0.030,0.000,81.000,149.000,238968.000,1499028.000,74636.000,0.000,1.000
Mon Feb 22 13:32:16,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,0.000
Mon Feb 22 13:32:17,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,1.000
Mon Feb 22 13:32:18,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,0.000
Mon Feb 22 13:32:19,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,1.000
Mon Feb 22 13:32:20,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,0.000
Mon Feb 22 13:32:21,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,0.000
Mon Feb 22 13:32:22,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,1.000
Mon Feb 22 13:32:23,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,0.000
Mon Feb 22 13:32:24,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,1.000
Mon Feb 22 13:32:25,5.000,0.020,0.000,0.000,0.000,238736.000,1499260.000,74640.000,0.000,0.000
Mon Feb 22 13:32:26,3.000,0.020,0.000,35.000,43.000,238736.000,1499260.000,74648.000,0.000,0.000
Mon Feb 22 13:32:27,3.000,0.020,0.000,35.000,43.000,238736.000,1499260.000,74648.000,0.000,1.000
Mon Feb 22 13:32:28,3.000,0.020,0.000,34.000,43.000,238736.000,1499260.000,74648.000,0.000,0.000
Mon Feb 22 13:32:29,3.000,0.020,0.000,35.000,43.000,238736.000,1499260.000,74648.000,0.000,1.000
Mon Feb 22 13:32:30,3.000,0.020,0.000,35.000,43.000,238736.000,1499260.000,74648.000,0.000,0.000
Mon Feb 22 13:32:31,3.000,0.020,0.000,35.000,44.000,238736.000,1499260.000,74648.000,0.000,0.000
Mon Feb 22 13:32:32,3.000,0.020,0.000,35.000,43.000,238736.000,1499260.000,74648.000,0.000,1.000
Mon Feb 22 13:32:33,3.000,0.020,0.000,34.000,43.000,238736.000,1499260.000,74648.000,0.000,0.000
Mon Feb 22 13:32:34,3.000,0.020,0.000,35.000,43.000,238736.000,1499260.000,74648.000,0.000,1.000
Mon Feb 22 13:32:35,3.000,0.020,0.000,35.000,43.000,238736.000,1499260.000,74648.000,0.000,0.000
Mon Feb 22 13:32:36,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,2.000
Mon Feb 22 13:32:37,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,3.000
Mon Feb 22 13:32:38,3.000,0.020,0.000,19.000,12.000,238736.000,1499260.000,74652.000,0.000,2.000
Mon Feb 22 13:32:39,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,3.000
Mon Feb 22 13:32:40,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,2.000
Mon Feb 22 13:32:41,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,2.000
Mon Feb 22 13:32:42,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,3.000
Mon Feb 22 13:32:43,3.000,0.020,0.000,19.000,12.000,238736.000,1499260.000,74652.000,0.000,2.000
Mon Feb 22 13:32:44,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,3.000
Mon Feb 22 13:32:45,3.000,0.020,0.000,18.000,11.000,238736.000,1499260.000,74652.000,0.000,2.000
Mon Feb 22 13:32:46,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,0.000
Mon Feb 22 13:32:47,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,1.000
Mon Feb 22 13:32:48,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,0.000
Mon Feb 22 13:32:49,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,1.000
Mon Feb 22 13:32:50,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,0.000
Mon Feb 22 13:32:51,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,0.000
Mon Feb 22 13:32:52,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,1.000
Mon Feb 22 13:32:53,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,0.000
Mon Feb 22 13:32:54,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,1.000
Mon Feb 22 13:32:55,2.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74660.000,0.000,0.000
Mon Feb 22 13:32:56,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:32:57,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:32:58,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,0.000
Mon Feb 22 13:32:59,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:33:00,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:33:01,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:33:02,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:33:03,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,0.000
Mon Feb 22 13:33:04,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:33:05,8.000,0.010,0.000,0.000,0.000,238736.000,1499260.000,74664.000,0.000,1.000
Mon Feb 22 13:33:06,5.000,0.010,0.000,78.000,289.000,238736.000,1499260.000,74668.000,0.000,0.000
Mon Feb 22 13:33:07,5.000,0.010,0.000,78.000,289.000,238736.000,1499260.000,74668.000,0.000,0.000
